Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
21/06/17,walking,walking,2017-06-21T00:09:14+02:00,2017-06-21T00:09:43+02:00,29,0.015,30,1
21/06/17,walking,walking,2017-06-21T06:35:54+02:00,2017-06-21T06:36:29+02:00,35,0.024,49,2
21/06/17,walking,walking,2017-06-21T06:39:26+02:00,2017-06-21T06:39:47+02:00,21,0.043,36,3
21/06/17,cycling,cycling,2017-06-21T06:39:47+02:00,2017-06-21T06:46:43+02:00,416,1.654,0,47
21/06/17,walking,walking,2017-06-21T06:46:44+02:00,2017-06-21T06:47:40+02:00,56,0.042,84,3
21/06/17,walking,walking,2017-06-21T07:54:49+02:00,2017-06-21T07:55:18+02:00,29,0.030,60,2
21/06/17,walking,walking,2017-06-21T08:09:55+02:00,2017-06-21T08:11:57+02:00,122,0.134,179,8
21/06/17,walking,walking,2017-06-21T09:35:51+02:00,2017-06-21T09:38:26+02:00,155,0.179,239,11
21/06/17,walking,walking,2017-06-21T10:28:21+02:00,2017-06-21T10:29:07+02:00,46,0.028,57,2
21/06/17,walking,walking,2017-06-21T10:32:18+02:00,2017-06-21T10:34:50+02:00,152,0.470,212,30
21/06/17,walking,walking,2017-06-21T10:34:51+02:00,2017-06-21T10:35:53+02:00,62,0.046,93,3
21/06/17,walking,walking,2017-06-21T11:00:14+02:00,2017-06-21T11:00:43+02:00,29,0.030,60,2
21/06/17,walking,walking,2017-06-21T12:21:07+02:00,2017-06-21T12:29:43+02:00,516,0.582,811,37
21/06/17,walking,walking,2017-06-21T12:29:59+02:00,2017-06-21T12:30:45+02:00,46,0.035,70,2
21/06/17,walking,walking,2017-06-21T12:47:07+02:00,2017-06-21T12:57:36+02:00,629,0.638,1111,40
21/06/17,walking,walking,2017-06-21T12:58:50+02:00,2017-06-21T12:59:13+02:00,23,0.017,34,1
21/06/17,walking,walking,2017-06-21T13:53:25+02:00,2017-06-21T13:54:28+02:00,63,0.055,110,3
21/06/17,walking,walking,2017-06-21T14:00:28+02:00,2017-06-21T14:01:03+02:00,35,0.017,28,1
21/06/17,walking,walking,2017-06-21T16:53:33+02:00,2017-06-21T16:55:49+02:00,136,0.143,286,9
21/06/17,transport,transport,2017-06-21T16:55:49+02:00,2017-06-21T16:57:47+02:00,118,0.535,0,0
21/06/17,walking,walking,2017-06-21T17:06:29+02:00,2017-06-21T17:07:29+02:00,60,0.045,90,3
21/06/17,walking,walking,2017-06-21T18:28:55+02:00,2017-06-21T18:29:44+02:00,49,0.030,60,2
21/06/17,walking,walking,2017-06-21T19:05:55+02:00,2017-06-21T19:07:25+02:00,90,0.060,120,4
21/06/17,cycling,cycling,2017-06-21T19:43:07+02:00,2017-06-21T19:50:34+02:00,447,2.048,0,58
21/06/17,walking,walking,2017-06-21T19:51:30+02:00,2017-06-21T19:51:46+02:00,16,0.012,25,1
