Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
23/06/17,walking,walking,2017-06-23T08:15:00+02:00,2017-06-23T08:15:29+02:00,29,0.025,50,2
23/06/17,walking,walking,2017-06-23T08:16:15+02:00,2017-06-23T08:18:34+02:00,139,0.069,124,4
23/06/17,transport,transport,2017-06-23T08:18:34+02:00,2017-06-23T08:27:36+02:00,542,1.602,0,0
23/06/17,walking,walking,2017-06-23T08:27:36+02:00,2017-06-23T08:29:07+02:00,91,0.109,67,7
23/06/17,walking,walking,2017-06-23T08:29:32+02:00,2017-06-23T08:31:22+02:00,110,0.083,166,5
23/06/17,walking,walking,2017-06-23T09:18:39+02:00,2017-06-23T09:21:09+02:00,150,0.218,291,14
23/06/17,walking,walking,2017-06-23T11:54:48+02:00,2017-06-23T12:01:53+02:00,425,0.534,834,34
23/06/17,walking,walking,2017-06-23T12:05:44+02:00,2017-06-23T12:06:24+02:00,40,0.030,60,2
23/06/17,walking,walking,2017-06-23T12:18:12+02:00,2017-06-23T12:20:27+02:00,135,0.152,203,10
23/06/17,walking,walking,2017-06-23T12:24:46+02:00,2017-06-23T12:27:50+02:00,184,0.357,257,22
23/06/17,walking,walking,2017-06-23T12:28:23+02:00,2017-06-23T12:30:32+02:00,129,0.146,194,9
23/06/17,walking,walking,2017-06-23T16:04:05+02:00,2017-06-23T16:07:08+02:00,183,0.214,285,13
23/06/17,transport,transport,2017-06-23T16:22:51+02:00,2017-06-23T16:32:47+02:00,596,1.879,0,0
23/06/17,walking,walking,2017-06-23T16:32:48+02:00,2017-06-23T16:35:38+02:00,170,0.086,100,5
23/06/17,walking,walking,2017-06-23T16:35:39+02:00,2017-06-23T16:36:22+02:00,43,0.032,65,2
23/06/17,walking,walking,2017-06-23T18:39:46+02:00,2017-06-23T18:41:26+02:00,100,0.067,135,4
23/06/17,cycling,cycling,2017-06-23T18:47:16+02:00,2017-06-23T18:55:41+02:00,505,1.359,0,40
23/06/17,cycling,cycling,2017-06-23T19:17:28+02:00,2017-06-23T19:36:40+02:00,1152,3.741,0,109
23/06/17,walking,walking,2017-06-23T19:37:40+02:00,2017-06-23T19:45:05+02:00,445,0.501,668,32
23/06/17,walking,walking,2017-06-23T19:58:19+02:00,2017-06-23T20:07:22+02:00,543,0.532,845,34
23/06/17,walking,walking,2017-06-23T20:16:33+02:00,2017-06-23T20:17:09+02:00,36,0.027,55,2
23/06/17,cycling,cycling,2017-06-23T20:37:00+02:00,2017-06-23T20:49:45+02:00,765,3.357,0,95
23/06/17,walking,walking,2017-06-23T20:52:17+02:00,2017-06-23T20:53:16+02:00,59,0.045,90,3
23/06/17,cycling,cycling,2017-06-23T20:57:57+02:00,2017-06-23T21:09:02+02:00,665,2.455,0,70
23/06/17,walking,walking,2017-06-23T21:10:21+02:00,2017-06-23T21:12:21+02:00,120,0.135,181,9
23/06/17,walking,walking,2017-06-23T22:51:49+02:00,2017-06-23T22:52:39+02:00,50,0.040,80,3
23/06/17,walking,walking,2017-06-23T23:08:15+02:00,2017-06-23T23:10:08+02:00,113,0.071,142,4
23/06/17,walking,walking,2017-06-23T23:16:08+02:00,2017-06-23T23:35:40+02:00,1172,1.802,1827,113
