Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
26/03/17,walking,walking,2017-03-26T00:10:43+01:00,2017-03-26T00:11:39+01:00,56,0.050,100,3
26/03/17,walking,walking,2017-03-26T00:15:14+01:00,2017-03-26T00:17:13+01:00,119,0.353,0,22
26/03/17,walking,walking,2017-03-26T00:21:11+01:00,2017-03-26T00:22:10+01:00,59,0.044,89,3
26/03/17,cycling,cycling,2017-03-26T01:01:53+01:00,2017-03-26T01:19:23+01:00,1050,4.878,0,137
26/03/17,walking,walking,2017-03-26T01:50:02+01:00,2017-03-26T01:50:15+01:00,13,0.010,20,1
26/03/17,running,running,2017-03-26T10:41:35+02:00,2017-03-26T11:25:49+02:00,2654,6.804,6034,522
26/03/17,walking,walking,2017-03-26T11:25:50+02:00,2017-03-26T11:26:24+02:00,34,0.026,52,2
26/03/17,walking,walking,2017-03-26T12:28:05+02:00,2017-03-26T12:28:10+02:00,5,0.003,6,0
26/03/17,transport,transport,2017-03-26T12:28:20+02:00,2017-03-26T13:00:00+02:00,1900,14.780,0,0
26/03/17,walking,walking,2017-03-26T13:00:00+02:00,2017-03-26T13:04:17+02:00,257,0.357,366,22
26/03/17,walking,walking,2017-03-26T13:05:50+02:00,2017-03-26T13:06:30+02:00,40,0.030,60,2
26/03/17,walking,walking,2017-03-26T14:15:12+02:00,2017-03-26T14:19:24+02:00,252,0.209,339,13
26/03/17,walking,walking,2017-03-26T14:23:32+02:00,2017-03-26T14:23:51+02:00,19,0.015,30,1
26/03/17,walking,walking,2017-03-26T14:46:56+02:00,2017-03-26T14:56:51+02:00,595,0.720,748,45
26/03/17,walking,walking,2017-03-26T15:04:54+02:00,2017-03-26T15:14:39+02:00,585,0.706,884,44
26/03/17,walking,walking,2017-03-26T15:23:39+02:00,2017-03-26T15:24:12+02:00,33,0.025,50,2
26/03/17,transport,transport,2017-03-26T15:53:55+02:00,2017-03-26T16:01:09+02:00,434,2.291,0,0
26/03/17,walking,walking,2017-03-26T16:01:09+02:00,2017-03-26T16:07:12+02:00,363,0.312,586,20
26/03/17,walking,walking,2017-03-26T16:07:15+02:00,2017-03-26T16:07:34+02:00,19,0.015,30,1
26/03/17,walking,walking,2017-03-26T17:39:45+02:00,2017-03-26T17:40:55+02:00,70,0.050,100,3
26/03/17,walking,walking,2017-03-26T20:16:14+02:00,2017-03-26T20:22:49+02:00,395,0.386,770,24
26/03/17,transport,transport,2017-03-26T20:22:49+02:00,2017-03-26T20:57:01+02:00,2052,14.092,0,0
26/03/17,walking,walking,2017-03-26T20:57:02+02:00,2017-03-26T20:58:39+02:00,97,0.073,146,5
26/03/17,cycling,cycling,2017-03-26T20:58:39+02:00,2017-03-26T21:05:29+02:00,410,1.866,0,52
26/03/17,walking,walking,2017-03-26T21:06:16+02:00,2017-03-26T21:07:02+02:00,46,0.035,70,2
