Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
01/06/17,walking,walking,2017-06-01T09:20:29+02:00,2017-06-01T09:21:02+02:00,33,0.018,36,1
01/06/17,walking,walking,2017-06-01T09:24:39+02:00,2017-06-01T09:28:24+02:00,225,0.253,338,16
01/06/17,walking,walking,2017-06-01T09:36:10+02:00,2017-06-01T09:37:14+02:00,64,0.048,96,3
01/06/17,walking,walking,2017-06-01T14:31:16+02:00,2017-06-01T14:31:55+02:00,39,0.019,35,1
01/06/17,walking,walking,2017-06-01T14:39:24+02:00,2017-06-01T14:40:04+02:00,40,0.030,60,2
01/06/17,walking,walking,2017-06-01T14:40:45+02:00,2017-06-01T14:44:43+02:00,238,0.368,306,23
01/06/17,walking,walking,2017-06-01T14:48:13+02:00,2017-06-01T14:48:53+02:00,40,0.030,60,2
01/06/17,transport,transport,2017-06-01T14:53:09+02:00,2017-06-01T15:14:40+02:00,1291,7.486,0,0
01/06/17,walking,walking,2017-06-01T15:23:12+02:00,2017-06-01T15:24:29+02:00,77,0.057,115,4
01/06/17,walking,walking,2017-06-01T15:32:31+02:00,2017-06-01T15:41:36+02:00,545,0.461,798,29
01/06/17,walking,walking,2017-06-01T15:43:04+02:00,2017-06-01T15:43:57+02:00,53,0.040,80,3
01/06/17,walking,walking,2017-06-01T16:16:41+02:00,2017-06-01T16:19:35+02:00,174,0.094,188,6
01/06/17,walking,walking,2017-06-01T16:19:36+02:00,2017-06-01T16:20:24+02:00,48,0.036,72,2
01/06/17,transport,transport,2017-06-01T16:24:30+02:00,2017-06-01T16:52:37+02:00,1687,8.374,0,0
01/06/17,walking,walking,2017-06-01T16:52:37+02:00,2017-06-01T16:54:35+02:00,118,0.108,216,7
01/06/17,walking,walking,2017-06-01T16:57:59+02:00,2017-06-01T16:58:18+02:00,19,0.015,30,1
01/06/17,walking,walking,2017-06-01T17:16:44+02:00,2017-06-01T17:31:48+02:00,904,1.207,1711,76
01/06/17,walking,walking,2017-06-01T17:31:49+02:00,2017-06-01T17:38:34+02:00,405,0.456,608,29
01/06/17,walking,walking,2017-06-01T17:56:55+02:00,2017-06-01T18:11:39+02:00,884,1.142,1237,72
01/06/17,walking,walking,2017-06-01T19:43:50+02:00,2017-06-01T19:44:09+02:00,19,0.015,30,1
01/06/17,walking,walking,2017-06-01T19:46:30+02:00,2017-06-01T20:13:21+02:00,1611,1.479,2778,93
01/06/17,walking,walking,2017-06-01T20:14:31+02:00,2017-06-01T20:15:27+02:00,56,0.042,84,3
01/06/17,walking,walking,2017-06-01T20:18:26+02:00,2017-06-01T20:27:41+02:00,555,0.447,796,28
01/06/17,walking,walking,2017-06-01T21:15:15+02:00,2017-06-01T21:16:01+02:00,46,0.035,70,2
01/06/17,walking,walking,2017-06-01T21:17:53+02:00,2017-06-01T21:53:17+02:00,2124,2.207,3202,139
01/06/17,walking,walking,2017-06-01T22:02:50+02:00,2017-06-01T22:03:09+02:00,19,0.015,30,1
01/06/17,walking,walking,2017-06-01T22:51:41+02:00,2017-06-01T23:43:05+02:00,3084,3.301,5192,208
01/06/17,walking,walking,2017-06-01T23:47:47+02:00,2017-06-01T23:48:07+02:00,20,0.015,30,1
