Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
17/05/17,cycling,cycling,2017-05-17T09:31:19+02:00,2017-05-17T10:13:39+02:00,2540,16.257,0,446
17/05/17,walking,walking,2017-05-17T10:14:16+02:00,2017-05-17T10:14:49+02:00,33,0.025,50,2
17/05/17,walking,walking,2017-05-17T10:21:27+02:00,2017-05-17T10:27:01+02:00,334,0.280,560,18
17/05/17,cycling,cycling,2017-05-17T10:27:02+02:00,2017-05-17T10:31:52+02:00,290,0.553,0,17
17/05/17,walking,walking,2017-05-17T10:56:00+02:00,2017-05-17T10:56:26+02:00,26,0.020,40,1
17/05/17,walking,walking,2017-05-17T12:04:12+02:00,2017-05-17T12:04:45+02:00,33,0.017,34,1
17/05/17,walking,walking,2017-05-17T12:39:19+02:00,2017-05-17T12:42:03+02:00,164,0.185,247,12
17/05/17,cycling,cycling,2017-05-17T12:46:55+02:00,2017-05-17T13:27:03+02:00,2408,14.343,0,396
17/05/17,walking,walking,2017-05-17T13:28:28+02:00,2017-05-17T13:29:08+02:00,40,0.030,60,2
17/05/17,walking,walking,2017-05-17T14:01:33+02:00,2017-05-17T14:02:02+02:00,29,0.025,50,2
17/05/17,walking,walking,2017-05-17T17:29:55+02:00,2017-05-17T17:31:16+02:00,81,0.056,113,4
17/05/17,cycling,cycling,2017-05-17T17:40:11+02:00,2017-05-17T17:51:09+02:00,658,2.190,0,63
