Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
19/05/17,cycling,cycling,2017-05-19T01:31:37+02:00,2017-05-19T01:46:08+02:00,871,4.937,0,137
19/05/17,walking,walking,2017-05-19T02:00:22+02:00,2017-05-19T02:36:05+02:00,2143,2.997,3000,189
19/05/17,walking,walking,2017-05-19T02:37:41+02:00,2017-05-19T02:38:07+02:00,26,0.020,40,1
19/05/17,walking,walking,2017-05-19T08:31:09+02:00,2017-05-19T08:31:14+02:00,5,0.003,6,0
19/05/17,cycling,cycling,2017-05-19T08:31:24+02:00,2017-05-19T08:39:52+02:00,508,2.009,0,57
19/05/17,walking,walking,2017-05-19T08:40:07+02:00,2017-05-19T08:41:31+02:00,84,0.063,126,4
19/05/17,walking,walking,2017-05-19T12:15:31+02:00,2017-05-19T12:25:08+02:00,577,0.744,1145,47
19/05/17,walking,walking,2017-05-19T12:50:22+02:00,2017-05-19T12:51:11+02:00,49,0.036,73,2
19/05/17,walking,walking,2017-05-19T13:12:00+02:00,2017-05-19T13:25:19+02:00,799,0.866,1236,55
19/05/17,walking,walking,2017-05-19T16:11:04+02:00,2017-05-19T16:11:50+02:00,46,0.035,70,2
19/05/17,transport,transport,2017-05-19T16:12:43+02:00,2017-05-19T16:15:40+02:00,177,0.531,0,0
19/05/17,cycling,cycling,2017-05-19T16:15:40+02:00,2017-05-19T16:24:15+02:00,515,2.078,0,59
19/05/17,walking,walking,2017-05-19T16:31:15+02:00,2017-05-19T16:35:07+02:00,232,0.261,348,16
19/05/17,walking,walking,2017-05-19T17:14:18+02:00,2017-05-19T17:15:51+02:00,93,0.070,140,4
19/05/17,cycling,cycling,2017-05-19T17:51:54+02:00,2017-05-19T19:06:28+02:00,4474,28.302,0,778
19/05/17,walking,walking,2017-05-19T19:06:29+02:00,2017-05-19T19:07:23+02:00,54,0.041,82,3
19/05/17,cycling,cycling,2017-05-19T19:36:01+02:00,2017-05-19T19:58:19+02:00,1338,7.594,0,210
19/05/17,walking,walking,2017-05-19T19:59:05+02:00,2017-05-19T19:59:24+02:00,19,0.015,30,1
19/05/17,walking,walking,2017-05-19T20:12:48+02:00,2017-05-19T20:13:44+02:00,56,0.035,70,2
19/05/17,cycling,cycling,2017-05-19T20:27:32+02:00,2017-05-19T20:31:35+02:00,243,0.836,0,24
19/05/17,walking,walking,2017-05-19T20:31:36+02:00,2017-05-19T20:31:41+02:00,5,0.003,7,0
19/05/17,cycling,cycling,2017-05-19T20:36:08+02:00,2017-05-19T22:17:44+02:00,6096,39.479,0,1083
19/05/17,walking,walking,2017-05-19T23:43:04+02:00,2017-05-19T23:43:17+02:00,13,0.010,20,1
