Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
12/08/17,walking,walking,2017-08-12T00:15:01+02:00,2017-08-12T00:29:49+02:00,888,0.748,1181,47
12/08/17,walking,walking,2017-08-12T00:29:50+02:00,2017-08-12T00:30:07+02:00,17,0.012,25,1
12/08/17,walking,walking,2017-08-12T00:34:29+02:00,2017-08-12T00:40:08+02:00,339,0.349,606,22
12/08/17,walking,walking,2017-08-12T00:41:15+02:00,2017-08-12T00:41:41+02:00,26,0.020,40,1
12/08/17,walking,walking,2017-08-12T07:33:27+02:00,2017-08-12T07:33:56+02:00,29,0.015,30,1
12/08/17,walking,walking,2017-08-12T13:04:02+02:00,2017-08-12T13:17:50+02:00,828,0.782,1004,49
12/08/17,walking,walking,2017-08-12T13:19:51+02:00,2017-08-12T13:22:36+02:00,165,0.304,295,19
12/08/17,walking,walking,2017-08-12T13:24:52+02:00,2017-08-12T13:26:05+02:00,73,0.055,110,3
12/08/17,walking,walking,2017-08-12T13:27:23+02:00,2017-08-12T13:32:37+02:00,314,0.368,611,23
12/08/17,walking,walking,2017-08-12T13:35:26+02:00,2017-08-12T13:37:42+02:00,136,0.153,204,10
12/08/17,walking,walking,2017-08-12T13:45:45+02:00,2017-08-12T13:52:54+02:00,429,0.447,591,28
12/08/17,walking,walking,2017-08-12T19:48:29+02:00,2017-08-12T19:58:24+02:00,595,0.689,1159,43
12/08/17,walking,walking,2017-08-12T19:59:13+02:00,2017-08-12T19:59:46+02:00,33,0.025,50,2
12/08/17,walking,walking,2017-08-12T20:07:54+02:00,2017-08-12T20:08:23+02:00,29,0.025,50,2
12/08/17,walking,walking,2017-08-12T20:24:11+02:00,2017-08-12T20:27:14+02:00,183,0.273,228,17
12/08/17,walking,walking,2017-08-12T20:27:15+02:00,2017-08-12T20:35:18+02:00,483,0.544,725,34
12/08/17,walking,walking,2017-08-12T20:36:03+02:00,2017-08-12T20:41:47+02:00,344,0.853,481,54
12/08/17,walking,walking,2017-08-12T20:41:48+02:00,2017-08-12T20:47:16+02:00,328,0.369,492,23
12/08/17,walking,walking,2017-08-12T23:58:14+02:00,2017-08-12T23:59:59+02:00,105,0.072,145,5
