Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
28/06/17,walking,walking,2017-06-28T08:11:29+02:00,2017-06-28T08:12:39+02:00,70,0.040,80,3
28/06/17,cycling,cycling,2017-06-28T08:13:07+02:00,2017-06-28T08:22:15+02:00,548,1.783,0,52
28/06/17,walking,walking,2017-06-28T08:22:16+02:00,2017-06-28T08:23:02+02:00,46,0.035,70,2
28/06/17,walking,walking,2017-06-28T09:49:48+02:00,2017-06-28T09:50:17+02:00,29,0.015,30,1
28/06/17,walking,walking,2017-06-28T10:38:10+02:00,2017-06-28T10:40:40+02:00,150,0.118,158,7
28/06/17,walking,walking,2017-06-28T12:33:16+02:00,2017-06-28T12:34:36+02:00,80,0.060,120,4
28/06/17,walking,walking,2017-06-28T12:36:32+02:00,2017-06-28T12:41:37+02:00,305,0.491,427,31
28/06/17,walking,walking,2017-06-28T12:41:38+02:00,2017-06-28T12:42:02+02:00,24,0.018,36,1
28/06/17,walking,walking,2017-06-28T13:11:45+02:00,2017-06-28T13:19:16+02:00,451,0.519,731,33
28/06/17,walking,walking,2017-06-28T13:19:19+02:00,2017-06-28T13:21:57+02:00,158,0.178,237,11
28/06/17,walking,walking,2017-06-28T14:24:47+02:00,2017-06-28T14:25:43+02:00,56,0.030,60,2
28/06/17,walking,walking,2017-06-28T15:18:13+02:00,2017-06-28T15:19:23+02:00,70,0.065,130,4
28/06/17,walking,walking,2017-06-28T15:27:57+02:00,2017-06-28T15:30:48+02:00,171,0.099,198,6
28/06/17,cycling,cycling,2017-06-28T15:30:48+02:00,2017-06-28T15:40:44+02:00,596,2.036,0,59
