Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
18/05/17,walking,walking,2017-05-18T08:08:18+02:00,2017-05-18T08:08:39+02:00,21,0.016,32,1
18/05/17,cycling,cycling,2017-05-18T08:09:40+02:00,2017-05-18T08:17:46+02:00,486,1.792,0,51
18/05/17,walking,walking,2017-05-18T08:17:47+02:00,2017-05-18T08:18:34+02:00,47,0.032,64,2
18/05/17,walking,walking,2017-05-18T08:18:35+02:00,2017-05-18T08:21:49+02:00,194,0.219,292,14
18/05/17,walking,walking,2017-05-18T12:23:52+02:00,2017-05-18T12:29:00+02:00,308,0.557,552,35
18/05/17,walking,walking,2017-05-18T12:30:14+02:00,2017-05-18T12:30:58+02:00,44,0.033,67,2
18/05/17,walking,walking,2017-05-18T12:55:00+02:00,2017-05-18T13:06:38+02:00,698,0.650,1070,41
18/05/17,walking,walking,2017-05-18T16:13:26+02:00,2017-05-18T16:14:21+02:00,55,0.041,83,3
18/05/17,cycling,cycling,2017-05-18T16:17:35+02:00,2017-05-18T16:43:40+02:00,1565,10.670,0,292
18/05/17,walking,walking,2017-05-18T16:50:16+02:00,2017-05-18T16:51:57+02:00,101,0.076,152,5
18/05/17,cycling,cycling,2017-05-18T16:54:26+02:00,2017-05-18T16:58:10+02:00,224,0.310,0,10
18/05/17,walking,walking,2017-05-18T17:02:49+02:00,2017-05-18T17:09:07+02:00,378,0.425,567,27
18/05/17,walking,walking,2017-05-18T18:07:47+02:00,2017-05-18T18:09:54+02:00,127,0.118,158,7
18/05/17,walking,walking,2017-05-18T19:00:40+02:00,2017-05-18T19:06:20+02:00,340,0.365,487,23
18/05/17,walking,walking,2017-05-18T20:01:30+02:00,2017-05-18T20:11:14+02:00,584,0.661,882,42
18/05/17,transport,transport,2017-05-18T20:50:10+02:00,2017-05-18T21:11:25+02:00,1275,8.555,0,0
18/05/17,walking,walking,2017-05-18T21:12:15+02:00,2017-05-18T21:14:38+02:00,143,0.162,216,10
