Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
04/06/17,walking,walking,2017-06-04T00:00:00+02:00,2017-06-04T00:00:39+02:00,39,0.019,33,1
04/06/17,walking,walking,2017-06-04T09:29:02+02:00,2017-06-04T10:00:55+02:00,1913,1.957,3171,123
04/06/17,walking,walking,2017-06-04T10:00:55+02:00,2017-06-04T10:07:24+02:00,389,0.437,583,28
04/06/17,walking,walking,2017-06-04T10:10:07+02:00,2017-06-04T10:20:16+02:00,609,0.742,990,47
04/06/17,walking,walking,2017-06-04T10:20:17+02:00,2017-06-04T10:30:28+02:00,611,0.778,738,49
04/06/17,walking,walking,2017-06-04T11:32:16+02:00,2017-06-04T11:47:09+02:00,893,0.982,1412,62
04/06/17,walking,walking,2017-06-04T12:01:18+02:00,2017-06-04T12:05:54+02:00,276,0.310,414,20
04/06/17,walking,walking,2017-06-04T12:50:33+02:00,2017-06-04T12:54:09+02:00,216,0.113,123,7
04/06/17,walking,walking,2017-06-04T12:54:10+02:00,2017-06-04T12:55:08+02:00,58,0.043,87,3
04/06/17,walking,walking,2017-06-04T12:58:39+02:00,2017-06-04T13:13:41+02:00,902,0.639,1112,40
04/06/17,walking,walking,2017-06-04T13:18:59+02:00,2017-06-04T13:21:53+02:00,174,0.196,261,12
04/06/17,walking,walking,2017-06-04T13:29:03+02:00,2017-06-04T13:34:51+02:00,348,0.174,246,11
04/06/17,walking,walking,2017-06-04T13:34:51+02:00,2017-06-04T13:35:58+02:00,67,0.050,101,3
04/06/17,walking,walking,2017-06-04T13:51:16+02:00,2017-06-04T13:54:17+02:00,181,0.204,272,13
04/06/17,walking,walking,2017-06-04T14:00:14+02:00,2017-06-04T14:01:50+02:00,96,0.064,129,4
04/06/17,transport,transport,2017-06-04T14:14:42+02:00,2017-06-04T14:50:30+02:00,2148,4.309,0,0
04/06/17,walking,walking,2017-06-04T17:28:05+02:00,2017-06-04T17:30:54+02:00,169,0.190,254,12
04/06/17,walking,walking,2017-06-04T17:34:19+02:00,2017-06-04T17:35:36+02:00,77,0.078,156,5
04/06/17,transport,transport,2017-06-04T17:35:36+02:00,2017-06-04T17:53:32+02:00,1076,4.703,0,0
04/06/17,walking,walking,2017-06-04T17:54:02+02:00,2017-06-04T17:54:21+02:00,19,0.015,30,1
04/06/17,walking,walking,2017-06-04T19:22:53+02:00,2017-06-04T19:49:07+02:00,1574,1.724,2213,109
04/06/17,walking,walking,2017-06-04T19:49:08+02:00,2017-06-04T19:49:12+02:00,4,0.003,7,0
04/06/17,walking,walking,2017-06-04T19:51:08+02:00,2017-06-04T20:17:03+02:00,1555,1.386,2202,87
04/06/17,walking,walking,2017-06-04T20:22:33+02:00,2017-06-04T20:38:16+02:00,943,1.094,1320,69
04/06/17,walking,walking,2017-06-04T20:41:02+02:00,2017-06-04T20:45:21+02:00,259,0.291,389,18
04/06/17,walking,walking,2017-06-04T20:49:08+02:00,2017-06-04T20:50:57+02:00,109,0.082,164,5
04/06/17,walking,walking,2017-06-04T21:08:34+02:00,2017-06-04T21:10:16+02:00,102,0.081,163,5
04/06/17,walking,walking,2017-06-04T21:20:31+02:00,2017-06-04T21:43:08+02:00,1357,1.357,2377,85
04/06/17,walking,walking,2017-06-04T21:43:09+02:00,2017-06-04T21:43:14+02:00,5,0.004,9,0
