Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/08/17,walking,walking,2017-08-11T00:56:00+02:00,2017-08-11T00:56:29+02:00,29,0.014,20,1
11/08/17,walking,walking,2017-08-11T09:49:55+02:00,2017-08-11T09:51:29+02:00,94,0.086,173,5
11/08/17,walking,walking,2017-08-11T09:52:43+02:00,2017-08-11T09:59:42+02:00,419,0.427,581,27
11/08/17,walking,walking,2017-08-11T10:01:03+02:00,2017-08-11T10:04:16+02:00,193,0.217,289,14
11/08/17,walking,walking,2017-08-11T10:18:43+02:00,2017-08-11T10:25:27+02:00,404,0.371,658,23
11/08/17,walking,walking,2017-08-11T10:39:03+02:00,2017-08-11T10:48:59+02:00,596,0.478,815,30
11/08/17,walking,walking,2017-08-11T10:52:43+02:00,2017-08-11T10:54:30+02:00,107,0.080,161,5
11/08/17,walking,walking,2017-08-11T11:12:01+02:00,2017-08-11T11:16:55+02:00,294,0.182,211,11
11/08/17,walking,walking,2017-08-11T11:37:00+02:00,2017-08-11T11:44:02+02:00,422,0.515,590,32
11/08/17,walking,walking,2017-08-11T11:45:58+02:00,2017-08-11T11:48:32+02:00,154,0.173,231,11
11/08/17,walking,walking,2017-08-11T12:14:54+02:00,2017-08-11T12:20:51+02:00,357,0.390,520,25
11/08/17,walking,walking,2017-08-11T12:53:59+02:00,2017-08-11T12:54:23+02:00,24,0.018,36,1
11/08/17,walking,walking,2017-08-11T13:06:55+02:00,2017-08-11T13:07:04+02:00,9,0.005,10,0
11/08/17,walking,walking,2017-08-11T13:08:00+02:00,2017-08-11T13:10:32+02:00,152,0.262,218,17
11/08/17,walking,walking,2017-08-11T13:13:46+02:00,2017-08-11T13:20:02+02:00,376,0.423,565,27
11/08/17,walking,walking,2017-08-11T13:50:30+02:00,2017-08-11T13:55:03+02:00,273,0.183,367,12
11/08/17,walking,walking,2017-08-11T13:58:55+02:00,2017-08-11T13:59:28+02:00,33,0.025,50,2
11/08/17,walking,walking,2017-08-11T14:10:36+02:00,2017-08-11T14:16:23+02:00,347,0.261,247,16
11/08/17,walking,walking,2017-08-11T14:20:10+02:00,2017-08-11T14:21:31+02:00,81,0.061,122,4
11/08/17,walking,walking,2017-08-11T14:27:58+02:00,2017-08-11T14:33:47+02:00,349,0.393,524,25
11/08/17,walking,walking,2017-08-11T14:55:48+02:00,2017-08-11T14:56:48+02:00,60,0.045,90,3
11/08/17,walking,walking,2017-08-11T15:02:22+02:00,2017-08-11T15:09:00+02:00,398,0.368,485,23
11/08/17,walking,walking,2017-08-11T15:10:25+02:00,2017-08-11T15:10:35+02:00,10,0.007,15,0
11/08/17,walking,walking,2017-08-11T15:14:49+02:00,2017-08-11T15:26:50+02:00,721,0.606,1022,38
11/08/17,walking,walking,2017-08-11T15:28:36+02:00,2017-08-11T15:29:02+02:00,26,0.020,40,1
11/08/17,walking,walking,2017-08-11T15:30:54+02:00,2017-08-11T15:34:31+02:00,217,0.108,171,7
11/08/17,transport,transport,2017-08-11T15:34:32+02:00,2017-08-11T15:42:30+02:00,478,0.620,0,0
11/08/17,walking,walking,2017-08-11T15:42:31+02:00,2017-08-11T15:59:47+02:00,1036,1.036,1369,65
11/08/17,walking,walking,2017-08-11T16:10:01+02:00,2017-08-11T16:11:41+02:00,100,0.075,150,5
11/08/17,walking,walking,2017-08-11T16:13:47+02:00,2017-08-11T16:16:03+02:00,136,0.153,205,10
11/08/17,transport,transport,2017-08-11T16:27:16+02:00,2017-08-11T16:37:16+02:00,600,1.781,0,0
11/08/17,walking,walking,2017-08-11T16:38:40+02:00,2017-08-11T16:39:47+02:00,67,0.050,100,3
11/08/17,walking,walking,2017-08-11T20:16:15+02:00,2017-08-11T20:45:38+02:00,1763,1.370,2329,86
11/08/17,walking,walking,2017-08-11T20:46:53+02:00,2017-08-11T20:48:17+02:00,84,0.063,126,4
11/08/17,walking,walking,2017-08-11T20:49:08+02:00,2017-08-11T21:03:02+02:00,834,1.029,1250,65
11/08/17,walking,walking,2017-08-11T21:14:29+02:00,2017-08-11T21:27:51+02:00,802,0.925,1336,58
11/08/17,walking,walking,2017-08-11T23:19:22+02:00,2017-08-11T23:20:35+02:00,73,0.055,110,3
