Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
21/05/17,walking,walking,2017-05-21T00:02:15+02:00,2017-05-21T00:05:13+02:00,178,0.205,249,13
21/05/17,transport,transport,2017-05-21T00:05:13+02:00,2017-05-21T00:26:35+02:00,1282,4.039,0,0
21/05/17,walking,walking,2017-05-21T00:26:35+02:00,2017-05-21T00:28:02+02:00,87,0.046,58,3
21/05/17,walking,walking,2017-05-21T00:28:03+02:00,2017-05-21T00:28:03+02:00,0,0.000,0,0
21/05/17,walking,walking,2017-05-21T01:01:34+02:00,2017-05-21T01:02:03+02:00,29,0.014,20,1
21/05/17,walking,walking,2017-05-21T09:19:30+02:00,2017-05-21T09:19:59+02:00,29,0.015,30,1
21/05/17,walking,walking,2017-05-21T12:03:19+02:00,2017-05-21T12:04:35+02:00,76,0.050,100,3
21/05/17,cycling,cycling,2017-05-21T12:08:05+02:00,2017-05-21T12:52:09+02:00,2644,15.275,0,422
21/05/17,walking,walking,2017-05-21T12:52:10+02:00,2017-05-21T12:52:21+02:00,11,0.008,16,1
21/05/17,transport,transport,2017-05-21T13:57:58+02:00,2017-05-21T14:10:02+02:00,724,2.006,0,0
21/05/17,walking,walking,2017-05-21T14:13:39+02:00,2017-05-21T14:16:13+02:00,154,0.173,231,11
21/05/17,cycling,cycling,2017-05-21T14:22:44+02:00,2017-05-21T14:27:45+02:00,301,0.753,0,23
21/05/17,walking,walking,2017-05-21T14:29:04+02:00,2017-05-21T14:29:56+02:00,52,0.039,79,2
21/05/17,walking,walking,2017-05-21T14:52:15+02:00,2017-05-21T14:56:44+02:00,269,0.388,376,24
21/05/17,walking,walking,2017-05-21T19:14:34+02:00,2017-05-21T19:15:14+02:00,40,0.030,60,2
21/05/17,walking,walking,2017-05-21T21:08:05+02:00,2017-05-21T21:09:01+02:00,56,0.036,73,2
21/05/17,walking,walking,2017-05-21T22:04:26+02:00,2017-05-21T22:05:05+02:00,39,0.037,74,2
21/05/17,cycling,cycling,2017-05-21T22:09:27+02:00,2017-05-21T23:05:37+02:00,3370,16.728,0,467
21/05/17,walking,walking,2017-05-21T23:07:51+02:00,2017-05-21T23:08:17+02:00,26,0.020,40,1
