Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
03/05/17,walking,walking,2017-05-03T00:17:34+02:00,2017-05-03T00:20:45+02:00,191,0.290,386,18
03/05/17,transport,transport,2017-05-03T00:22:46+02:00,2017-05-03T00:53:44+02:00,1858,25.628,0,0
03/05/17,walking,walking,2017-05-03T00:54:11+02:00,2017-05-03T00:54:24+02:00,13,0.010,20,1
03/05/17,walking,walking,2017-05-03T09:06:59+02:00,2017-05-03T09:08:15+02:00,76,0.048,96,3
03/05/17,walking,walking,2017-05-03T13:25:13+02:00,2017-05-03T13:25:42+02:00,29,0.015,30,1
03/05/17,transport,transport,2017-05-03T16:37:53+02:00,2017-05-03T17:19:22+02:00,2489,17.738,0,0
03/05/17,walking,walking,2017-05-03T17:24:57+02:00,2017-05-03T17:26:19+02:00,82,0.061,123,4
03/05/17,walking,walking,2017-05-03T19:25:04+02:00,2017-05-03T19:32:02+02:00,418,0.307,534,19
03/05/17,transport,transport,2017-05-03T19:40:10+02:00,2017-05-03T19:56:57+02:00,1007,4.193,0,0
03/05/17,walking,walking,2017-05-03T19:59:48+02:00,2017-05-03T20:02:36+02:00,168,0.194,267,12
03/05/17,walking,walking,2017-05-03T20:20:14+02:00,2017-05-03T20:24:50+02:00,276,0.261,354,16
03/05/17,walking,walking,2017-05-03T20:27:23+02:00,2017-05-03T20:28:08+02:00,45,0.033,67,2
03/05/17,walking,walking,2017-05-03T21:28:07+02:00,2017-05-03T21:28:36+02:00,29,0.014,20,1
03/05/17,walking,walking,2017-05-03T22:25:36+02:00,2017-05-03T22:33:36+02:00,480,0.592,713,37
