Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
15/04/17,walking,walking,2017-04-15T06:05:39+02:00,2017-04-15T06:10:35+02:00,296,0.316,505,20
15/04/17,transport,transport,2017-04-15T06:10:35+02:00,2017-04-15T06:32:30+02:00,1315,7.034,0,0
15/04/17,walking,walking,2017-04-15T06:32:31+02:00,2017-04-15T06:40:11+02:00,460,0.390,500,25
15/04/17,walking,walking,2017-04-15T06:42:25+02:00,2017-04-15T06:43:48+02:00,83,0.062,124,4
15/04/17,walking,walking,2017-04-15T07:00:38+02:00,2017-04-15T07:03:14+02:00,156,0.176,234,11
15/04/17,walking,walking,2017-04-15T07:10:14+02:00,2017-04-15T07:14:16+02:00,242,0.182,296,11
15/04/17,walking,walking,2017-04-15T07:14:17+02:00,2017-04-15T07:15:46+02:00,89,0.067,134,4
15/04/17,transport,transport,2017-04-15T08:05:21+02:00,2017-04-15T11:23:59+02:00,11918,2496.662,0,0
15/04/17,walking,walking,2017-04-15T11:36:51+02:00,2017-04-15T11:37:22+02:00,31,0.023,47,1
15/04/17,transport,transport,2017-04-15T12:04:40+02:00,2017-04-15T13:04:39+02:00,3599,54.124,0,0
15/04/17,walking,walking,2017-04-15T13:07:29+02:00,2017-04-15T13:12:07+02:00,278,0.313,418,20
15/04/17,transport,transport,2017-04-15T13:52:48+02:00,2017-04-15T13:56:13+02:00,205,0.522,0,0
15/04/17,walking,walking,2017-04-15T13:56:13+02:00,2017-04-15T14:09:45+02:00,812,0.781,1370,49
15/04/17,walking,walking,2017-04-15T14:10:56+02:00,2017-04-15T14:11:36+02:00,40,0.030,60,2
15/04/17,walking,walking,2017-04-15T14:27:53+02:00,2017-04-15T14:32:30+02:00,277,0.548,387,35
15/04/17,walking,walking,2017-04-15T14:32:48+02:00,2017-04-15T14:39:09+02:00,381,0.428,571,27
15/04/17,walking,walking,2017-04-15T14:41:15+02:00,2017-04-15T14:50:27+02:00,552,0.596,999,38
15/04/17,walking,walking,2017-04-15T14:53:01+02:00,2017-04-15T15:00:07+02:00,426,0.411,824,26
15/04/17,walking,walking,2017-04-15T15:02:59+02:00,2017-04-15T15:03:37+02:00,38,0.028,57,2
15/04/17,walking,walking,2017-04-15T15:04:53+02:00,2017-04-15T15:10:04+02:00,311,0.464,387,29
15/04/17,walking,walking,2017-04-15T15:11:33+02:00,2017-04-15T15:15:52+02:00,259,0.291,388,18
15/04/17,walking,walking,2017-04-15T15:54:46+02:00,2017-04-15T15:59:28+02:00,282,0.341,561,21
15/04/17,walking,walking,2017-04-15T16:03:42+02:00,2017-04-15T16:11:29+02:00,467,0.551,805,35
15/04/17,walking,walking,2017-04-15T17:24:38+02:00,2017-04-15T17:25:38+02:00,60,0.045,90,3
15/04/17,walking,walking,2017-04-15T17:29:15+02:00,2017-04-15T17:53:30+02:00,1455,1.534,2135,97
15/04/17,walking,walking,2017-04-15T17:53:31+02:00,2017-04-15T17:56:22+02:00,171,0.193,257,12
15/04/17,walking,walking,2017-04-15T18:00:28+02:00,2017-04-15T18:05:00+02:00,272,0.294,393,19
15/04/17,walking,walking,2017-04-15T18:15:39+02:00,2017-04-15T18:20:33+02:00,294,0.420,533,26
15/04/17,walking,walking,2017-04-15T18:23:33+02:00,2017-04-15T18:33:09+02:00,576,0.582,1165,37
15/04/17,walking,walking,2017-04-15T18:33:09+02:00,2017-04-15T18:33:10+02:00,1,0.001,2,0
15/04/17,walking,walking,2017-04-15T21:51:23+02:00,2017-04-15T21:51:52+02:00,29,0.015,30,1
15/04/17,walking,walking,2017-04-15T21:53:07+02:00,2017-04-15T21:55:11+02:00,124,0.144,173,9
15/04/17,walking,walking,2017-04-15T22:01:02+02:00,2017-04-15T22:33:03+02:00,1921,2.423,3377,153
