Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
06/08/17,walking,walking,2017-08-06T00:46:50+02:00,2017-08-06T00:47:52+02:00,62,0.043,86,3
06/08/17,transport,transport,2017-08-06T00:51:51+02:00,2017-08-06T01:17:33+02:00,1542,25.171,0,0
06/08/17,walking,walking,2017-08-06T01:58:15+02:00,2017-08-06T01:58:41+02:00,26,0.020,40,1
06/08/17,walking,walking,2017-08-06T09:58:32+02:00,2017-08-06T09:59:01+02:00,29,0.020,40,1
06/08/17,walking,walking,2017-08-06T10:05:20+02:00,2017-08-06T10:23:19+02:00,1079,1.016,1354,64
06/08/17,transport,transport,2017-08-06T10:43:22+02:00,2017-08-06T13:21:21+02:00,9479,246.717,0,0
06/08/17,walking,walking,2017-08-06T13:22:50+02:00,2017-08-06T13:23:32+02:00,42,0.032,64,2
06/08/17,walking,walking,2017-08-06T16:00:06+02:00,2017-08-06T16:00:55+02:00,49,0.045,90,3
06/08/17,walking,walking,2017-08-06T17:57:12+02:00,2017-08-06T18:00:02+02:00,170,0.153,213,10
06/08/17,walking,walking,2017-08-06T18:01:34+02:00,2017-08-06T18:01:53+02:00,19,0.015,30,1
06/08/17,walking,walking,2017-08-06T18:53:46+02:00,2017-08-06T18:57:31+02:00,225,0.156,189,10
06/08/17,walking,walking,2017-08-06T18:58:34+02:00,2017-08-06T18:58:47+02:00,13,0.010,20,1
06/08/17,walking,walking,2017-08-06T20:32:37+02:00,2017-08-06T20:33:46+02:00,69,0.050,100,3
06/08/17,walking,walking,2017-08-06T21:30:53+02:00,2017-08-06T21:32:12+02:00,79,0.052,104,3
06/08/17,transport,transport,2017-08-06T21:37:26+02:00,2017-08-06T22:01:36+02:00,1450,10.760,0,0
06/08/17,walking,walking,2017-08-06T22:01:36+02:00,2017-08-06T22:04:29+02:00,173,0.208,310,13
06/08/17,walking,walking,2017-08-06T23:42:28+02:00,2017-08-06T23:43:34+02:00,66,0.050,100,3
