Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/08/17,walking,walking,2017-08-10T04:46:54+02:00,2017-08-10T04:48:23+02:00,89,0.070,140,4
10/08/17,walking,walking,2017-08-10T05:01:46+02:00,2017-08-10T05:03:27+02:00,101,0.067,134,4
10/08/17,walking,walking,2017-08-10T05:10:24+02:00,2017-08-10T05:12:22+02:00,118,0.059,75,4
10/08/17,transport,transport,2017-08-10T05:12:22+02:00,2017-08-10T05:50:52+02:00,2310,38.096,0,0
10/08/17,walking,walking,2017-08-10T05:50:53+02:00,2017-08-10T05:54:08+02:00,195,0.202,278,13
10/08/17,walking,walking,2017-08-10T05:54:09+02:00,2017-08-10T05:55:54+02:00,105,0.079,158,5
10/08/17,walking,walking,2017-08-10T06:00:15+02:00,2017-08-10T06:00:44+02:00,29,0.020,40,1
10/08/17,walking,walking,2017-08-10T06:03:01+02:00,2017-08-10T06:06:09+02:00,188,0.101,139,6
10/08/17,walking,walking,2017-08-10T06:06:09+02:00,2017-08-10T06:08:58+02:00,169,0.191,254,12
10/08/17,walking,walking,2017-08-10T06:13:02+02:00,2017-08-10T06:17:11+02:00,249,0.126,253,8
10/08/17,walking,walking,2017-08-10T06:20:09+02:00,2017-08-10T06:20:56+02:00,47,0.035,71,2
10/08/17,walking,walking,2017-08-10T06:36:02+02:00,2017-08-10T06:44:25+02:00,503,0.406,812,26
10/08/17,transport,transport,2017-08-10T07:04:28+02:00,2017-08-10T07:15:15+02:00,647,1.850,0,0
10/08/17,transport,transport,2017-08-10T07:27:46+02:00,2017-08-10T09:38:56+02:00,7870,955.072,0,0
10/08/17,walking,walking,2017-08-10T09:45:02+02:00,2017-08-10T09:47:59+02:00,177,0.199,265,13
10/08/17,walking,walking,2017-08-10T10:16:50+02:00,2017-08-10T10:17:19+02:00,29,0.015,30,1
10/08/17,walking,walking,2017-08-10T11:07:05+02:00,2017-08-10T11:08:29+02:00,84,0.065,131,4
10/08/17,walking,walking,2017-08-10T11:23:18+02:00,2017-08-10T11:26:45+02:00,207,0.234,312,15
10/08/17,walking,walking,2017-08-10T12:06:24+02:00,2017-08-10T12:07:20+02:00,56,0.040,80,3
10/08/17,walking,walking,2017-08-10T13:11:52+02:00,2017-08-10T13:13:02+02:00,70,0.055,110,3
10/08/17,transport,transport,2017-08-10T13:41:20+02:00,2017-08-10T13:44:34+02:00,194,0.446,0,0
10/08/17,transport,transport,2017-08-10T14:07:31+02:00,2017-08-10T14:50:12+02:00,2561,270.881,0,0
10/08/17,walking,walking,2017-08-10T14:56:24+02:00,2017-08-10T14:57:31+02:00,67,0.050,100,3
10/08/17,walking,walking,2017-08-10T15:01:24+02:00,2017-08-10T15:05:41+02:00,257,0.293,391,18
10/08/17,walking,walking,2017-08-10T15:09:49+02:00,2017-08-10T15:18:03+02:00,494,0.620,952,39
10/08/17,transport,transport,2017-08-10T15:18:03+02:00,2017-08-10T15:41:56+02:00,1433,8.665,0,0
10/08/17,walking,walking,2017-08-10T15:41:57+02:00,2017-08-10T15:45:13+02:00,196,0.199,274,13
10/08/17,walking,walking,2017-08-10T15:45:14+02:00,2017-08-10T15:48:45+02:00,211,0.238,317,15
10/08/17,walking,walking,2017-08-10T15:56:34+02:00,2017-08-10T16:04:56+02:00,502,0.746,804,47
10/08/17,walking,walking,2017-08-10T16:10:18+02:00,2017-08-10T16:13:14+02:00,176,0.198,264,12
10/08/17,walking,walking,2017-08-10T16:33:41+02:00,2017-08-10T16:34:55+02:00,74,0.056,112,4
10/08/17,walking,walking,2017-08-10T16:49:36+02:00,2017-08-10T16:54:08+02:00,272,0.146,292,9
10/08/17,walking,walking,2017-08-10T17:44:08+02:00,2017-08-10T17:44:27+02:00,19,0.015,30,1
10/08/17,walking,walking,2017-08-10T21:44:19+02:00,2017-08-10T21:45:02+02:00,43,0.021,40,1
10/08/17,walking,walking,2017-08-10T21:54:45+02:00,2017-08-10T22:07:12+02:00,747,0.581,1164,37
10/08/17,walking,walking,2017-08-10T22:08:01+02:00,2017-08-10T22:08:34+02:00,33,0.025,50,2
10/08/17,walking,walking,2017-08-10T22:13:01+02:00,2017-08-10T22:14:24+02:00,83,0.062,125,4
10/08/17,walking,walking,2017-08-10T22:52:11+02:00,2017-08-10T23:00:14+02:00,483,0.430,776,27
10/08/17,walking,walking,2017-08-10T23:00:22+02:00,2017-08-10T23:04:05+02:00,223,0.251,335,16
10/08/17,walking,walking,2017-08-10T23:07:41+02:00,2017-08-10T23:23:23+02:00,942,0.874,1603,55
10/08/17,walking,walking,2017-08-10T23:24:39+02:00,2017-08-10T23:24:59+02:00,20,0.015,30,1
10/08/17,walking,walking,2017-08-10T23:26:23+02:00,2017-08-10T23:37:30+02:00,667,0.550,1101,35
10/08/17,walking,walking,2017-08-10T23:50:49+02:00,2017-08-10T23:51:02+02:00,13,0.010,20,1
