Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
18/07/17,walking,walking,2017-07-18T07:26:17+02:00,2017-07-18T07:26:46+02:00,29,0.014,17,1
18/07/17,cycling,cycling,2017-07-18T11:17:46+02:00,2017-07-18T12:39:58+02:00,4932,31.358,0,861
18/07/17,cycling,cycling,2017-07-18T13:00:40+02:00,2017-07-18T13:06:04+02:00,324,0.839,0,25
18/07/17,walking,walking,2017-07-18T14:07:06+02:00,2017-07-18T14:07:30+02:00,24,0.018,37,1
18/07/17,cycling,cycling,2017-07-18T14:22:30+02:00,2017-07-18T14:30:15+02:00,465,0.893,0,28
18/07/17,cycling,cycling,2017-07-18T14:40:33+02:00,2017-07-18T15:16:00+02:00,2127,14.030,0,385
18/07/17,cycling,cycling,2017-07-18T17:02:43+02:00,2017-07-18T18:09:09+02:00,3986,18.349,0,516
18/07/17,cycling,cycling,2017-07-18T18:16:14+02:00,2017-07-18T19:58:15+02:00,6121,26.609,0,751
18/07/17,cycling,cycling,2017-07-18T20:02:18+02:00,2017-07-18T20:14:07+02:00,709,2.658,0,76
18/07/17,walking,walking,2017-07-18T20:58:59+02:00,2017-07-18T20:59:19+02:00,20,0.015,30,1
18/07/17,walking,walking,2017-07-18T21:13:49+02:00,2017-07-18T21:14:18+02:00,29,0.025,50,2
18/07/17,walking,walking,2017-07-18T23:29:24+02:00,2017-07-18T23:30:49+02:00,85,0.056,113,4
