Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
02/06/17,walking,walking,2017-06-02T10:16:02+02:00,2017-06-02T10:19:56+02:00,234,0.253,337,16
02/06/17,walking,walking,2017-06-02T10:29:58+02:00,2017-06-02T10:47:42+02:00,1064,1.350,1769,85
02/06/17,walking,walking,2017-06-02T10:52:35+02:00,2017-06-02T11:05:02+02:00,747,0.724,1136,46
02/06/17,walking,walking,2017-06-02T11:07:03+02:00,2017-06-02T11:16:12+02:00,549,0.385,771,24
02/06/17,walking,walking,2017-06-02T11:26:16+02:00,2017-06-02T11:32:46+02:00,390,0.465,721,29
02/06/17,walking,walking,2017-06-02T11:33:34+02:00,2017-06-02T11:38:32+02:00,298,0.336,448,21
02/06/17,walking,walking,2017-06-02T11:43:49+02:00,2017-06-02T12:33:28+02:00,2979,2.872,4336,181
02/06/17,walking,walking,2017-06-02T12:38:27+02:00,2017-06-02T12:39:44+02:00,77,0.058,116,4
02/06/17,walking,walking,2017-06-02T12:45:12+02:00,2017-06-02T12:49:59+02:00,287,0.554,0,35
02/06/17,walking,walking,2017-06-02T12:50:31+02:00,2017-06-02T12:51:44+02:00,73,0.055,110,3
02/06/17,walking,walking,2017-06-02T13:03:20+02:00,2017-06-02T13:04:49+02:00,89,0.075,150,5
02/06/17,walking,walking,2017-06-02T13:05:05+02:00,2017-06-02T13:29:12+02:00,1447,1.314,2103,83
02/06/17,walking,walking,2017-06-02T13:33:47+02:00,2017-06-02T13:34:24+02:00,37,0.028,56,2
02/06/17,walking,walking,2017-06-02T13:35:05+02:00,2017-06-02T13:36:46+02:00,101,0.076,152,5
02/06/17,walking,walking,2017-06-02T13:42:48+02:00,2017-06-02T14:18:52+02:00,2164,2.075,3291,131
02/06/17,walking,walking,2017-06-02T17:45:02+02:00,2017-06-02T17:45:21+02:00,19,0.015,30,1
02/06/17,walking,walking,2017-06-02T17:46:42+02:00,2017-06-02T18:12:56+02:00,1574,1.802,2203,113
02/06/17,walking,walking,2017-06-02T18:16:16+02:00,2017-06-02T18:16:56+02:00,40,0.030,60,2
02/06/17,walking,walking,2017-06-02T18:17:39+02:00,2017-06-02T18:24:09+02:00,390,0.547,701,34
02/06/17,walking,walking,2017-06-02T18:26:30+02:00,2017-06-02T18:27:03+02:00,33,0.025,50,2
02/06/17,transport,transport,2017-06-02T18:29:04+02:00,2017-06-02T18:45:03+02:00,959,4.066,0,0
02/06/17,walking,walking,2017-06-02T18:45:04+02:00,2017-06-02T18:47:10+02:00,126,0.142,190,9
02/06/17,walking,walking,2017-06-02T19:12:43+02:00,2017-06-02T19:13:39+02:00,56,0.045,90,3
02/06/17,walking,walking,2017-06-02T20:37:13+02:00,2017-06-02T21:47:36+02:00,4223,4.363,5912,275
02/06/17,walking,walking,2017-06-02T21:47:36+02:00,2017-06-02T21:49:29+02:00,113,0.085,170,5
02/06/17,walking,walking,2017-06-02T21:52:32+02:00,2017-06-02T22:04:36+02:00,724,0.771,1251,49
02/06/17,walking,walking,2017-06-02T22:04:37+02:00,2017-06-02T22:04:44+02:00,7,0.005,11,0
