Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
29/05/17,walking,walking,2017-05-29T07:59:14+02:00,2017-05-29T07:59:17+02:00,3,0.003,6,0
29/05/17,walking,walking,2017-05-29T08:00:58+02:00,2017-05-29T08:01:38+02:00,40,0.092,77,6
29/05/17,cycling,cycling,2017-05-29T08:01:38+02:00,2017-05-29T08:08:50+02:00,432,1.867,0,53
29/05/17,walking,walking,2017-05-29T08:09:33+02:00,2017-05-29T08:12:13+02:00,160,0.180,241,11
29/05/17,walking,walking,2017-05-29T12:04:10+02:00,2017-05-29T12:12:54+02:00,524,0.474,839,30
29/05/17,walking,walking,2017-05-29T12:15:17+02:00,2017-05-29T12:15:52+02:00,35,0.026,52,2
29/05/17,walking,walking,2017-05-29T12:37:17+02:00,2017-05-29T12:45:14+02:00,477,0.521,862,33
29/05/17,walking,walking,2017-05-29T14:31:48+02:00,2017-05-29T14:33:15+02:00,87,0.065,130,4
29/05/17,walking,walking,2017-05-29T16:10:54+02:00,2017-05-29T16:11:23+02:00,29,0.025,50,2
29/05/17,walking,walking,2017-05-29T16:13:26+02:00,2017-05-29T16:16:18+02:00,172,0.197,240,12
29/05/17,cycling,cycling,2017-05-29T16:16:18+02:00,2017-05-29T16:23:46+02:00,448,1.493,0,43
29/05/17,walking,walking,2017-05-29T16:23:47+02:00,2017-05-29T16:27:02+02:00,195,0.334,278,21
29/05/17,walking,walking,2017-05-29T16:27:03+02:00,2017-05-29T16:29:02+02:00,119,0.089,179,6
