Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
30/05/17,walking,walking,2017-05-30T08:17:30+02:00,2017-05-30T08:17:40+02:00,10,0.005,11,0
30/05/17,cycling,cycling,2017-05-30T08:18:01+02:00,2017-05-30T08:27:26+02:00,565,2.028,0,58
30/05/17,walking,walking,2017-05-30T08:45:47+02:00,2017-05-30T08:46:27+02:00,40,0.030,60,2
30/05/17,walking,walking,2017-05-30T09:59:57+02:00,2017-05-30T10:03:53+02:00,236,0.268,358,17
30/05/17,walking,walking,2017-05-30T12:13:00+02:00,2017-05-30T12:21:32+02:00,512,0.503,803,32
30/05/17,walking,walking,2017-05-30T12:21:33+02:00,2017-05-30T12:24:24+02:00,171,0.192,256,12
30/05/17,walking,walking,2017-05-30T12:54:26+02:00,2017-05-30T13:05:26+02:00,660,0.722,1142,45
30/05/17,walking,walking,2017-05-30T17:04:59+02:00,2017-05-30T17:05:39+02:00,40,0.030,60,2
30/05/17,cycling,cycling,2017-05-30T17:11:58+02:00,2017-05-30T17:15:16+02:00,198,0.740,0,21
30/05/17,transport,transport,2017-05-30T17:15:16+02:00,2017-05-30T17:21:57+02:00,401,0.841,0,0
30/05/17,walking,walking,2017-05-30T17:21:58+02:00,2017-05-30T17:25:43+02:00,225,0.418,315,26
30/05/17,walking,walking,2017-05-30T17:25:44+02:00,2017-05-30T17:26:07+02:00,23,0.017,34,1
