Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
29/04/17,walking,walking,2017-04-29T00:14:15+02:00,2017-04-29T00:14:32+02:00,17,0.009,18,1
29/04/17,walking,walking,2017-04-29T00:15:58+02:00,2017-04-29T00:19:23+02:00,205,0.424,368,27
29/04/17,walking,walking,2017-04-29T00:31:09+02:00,2017-04-29T00:31:28+02:00,19,0.015,30,1
29/04/17,walking,walking,2017-04-29T00:44:43+02:00,2017-04-29T00:54:30+02:00,587,0.591,980,37
29/04/17,transport,transport,2017-04-29T00:54:30+02:00,2017-04-29T01:19:44+02:00,1514,23.358,0,0
29/04/17,walking,walking,2017-04-29T01:20:07+02:00,2017-04-29T01:21:13+02:00,66,0.050,100,3
29/04/17,walking,walking,2017-04-29T08:32:48+02:00,2017-04-29T08:33:17+02:00,29,0.014,16,1
29/04/17,walking,walking,2017-04-29T11:45:02+02:00,2017-04-29T11:45:31+02:00,29,0.015,30,1
29/04/17,transport,transport,2017-04-29T11:50:55+02:00,2017-04-29T12:43:42+02:00,3167,51.516,0,0
29/04/17,transport,transport,2017-04-29T13:35:15+02:00,2017-04-29T14:00:35+02:00,1520,12.096,0,0
29/04/17,walking,walking,2017-04-29T14:00:35+02:00,2017-04-29T14:03:31+02:00,176,0.178,324,11
29/04/17,walking,walking,2017-04-29T14:03:32+02:00,2017-04-29T14:09:34+02:00,362,0.407,543,26
29/04/17,walking,walking,2017-04-29T14:55:58+02:00,2017-04-29T15:00:46+02:00,288,0.287,403,18
29/04/17,walking,walking,2017-04-29T15:01:28+02:00,2017-04-29T15:03:19+02:00,111,0.084,168,5
29/04/17,transport,transport,2017-04-29T15:07:27+02:00,2017-04-29T15:28:50+02:00,1283,18.241,0,0
29/04/17,transport,transport,2017-04-29T15:50:07+02:00,2017-04-29T16:10:47+02:00,1240,6.170,0,0
29/04/17,walking,walking,2017-04-29T19:28:38+02:00,2017-04-29T19:29:58+02:00,80,0.060,120,4
29/04/17,transport,transport,2017-04-29T19:43:08+02:00,2017-04-29T20:31:26+02:00,2898,27.878,0,0
29/04/17,walking,walking,2017-04-29T20:34:50+02:00,2017-04-29T20:38:02+02:00,192,0.216,288,14
29/04/17,cycling,cycling,2017-04-29T21:11:04+02:00,2017-04-29T21:15:33+02:00,269,0.807,0,24
29/04/17,walking,walking,2017-04-29T22:29:51+02:00,2017-04-29T22:30:10+02:00,19,0.015,30,1
