Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
24/05/17,cycling,cycling,2017-05-24T00:00:00+02:00,2017-05-24T00:18:27+02:00,1107,4.066,0,117
24/05/17,walking,walking,2017-05-24T00:18:28+02:00,2017-05-24T00:19:13+02:00,45,0.034,68,2
24/05/17,walking,walking,2017-05-24T08:21:35+02:00,2017-05-24T08:21:39+02:00,4,0.002,5,0
24/05/17,cycling,cycling,2017-05-24T08:21:49+02:00,2017-05-24T08:31:12+02:00,563,1.675,0,49
24/05/17,walking,walking,2017-05-24T08:31:46+02:00,2017-05-24T08:34:53+02:00,187,0.210,280,13
24/05/17,walking,walking,2017-05-24T11:30:11+02:00,2017-05-24T11:30:52+02:00,41,0.038,77,2
24/05/17,walking,walking,2017-05-24T12:23:07+02:00,2017-05-24T12:29:51+02:00,404,0.554,774,35
24/05/17,walking,walking,2017-05-24T12:34:51+02:00,2017-05-24T12:35:10+02:00,19,0.015,30,1
24/05/17,walking,walking,2017-05-24T12:53:54+02:00,2017-05-24T12:59:20+02:00,326,0.426,568,27
24/05/17,walking,walking,2017-05-24T12:59:21+02:00,2017-05-24T13:03:28+02:00,247,0.272,384,17
24/05/17,walking,walking,2017-05-24T16:58:13+02:00,2017-05-24T16:58:42+02:00,29,0.015,30,1
24/05/17,walking,walking,2017-05-24T17:04:03+02:00,2017-05-24T17:07:49+02:00,226,0.155,311,10
24/05/17,transport,transport,2017-05-24T17:07:49+02:00,2017-05-24T17:17:18+02:00,569,2.074,0,0
24/05/17,walking,walking,2017-05-24T17:19:28+02:00,2017-05-24T17:19:54+02:00,26,0.020,40,1
24/05/17,walking,walking,2017-05-24T18:44:19+02:00,2017-05-24T18:45:22+02:00,63,0.040,80,3
24/05/17,transport,transport,2017-05-24T18:46:33+02:00,2017-05-24T18:49:17+02:00,164,0.544,0,0
24/05/17,cycling,cycling,2017-05-24T18:49:17+02:00,2017-05-24T18:52:04+02:00,167,0.280,0,9
24/05/17,transport,transport,2017-05-24T18:52:04+02:00,2017-05-24T18:59:27+02:00,443,1.691,0,0
24/05/17,cycling,cycling,2017-05-24T18:59:28+02:00,2017-05-24T19:04:22+02:00,294,0.980,0,28
24/05/17,walking,walking,2017-05-24T19:10:22+02:00,2017-05-24T19:11:01+02:00,39,0.030,60,2
24/05/17,transport,transport,2017-05-24T19:25:43+02:00,2017-05-24T19:41:15+02:00,932,3.544,0,0
24/05/17,walking,walking,2017-05-24T19:41:28+02:00,2017-05-24T19:41:59+02:00,31,0.023,46,1
