Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
15/06/17,walking,walking,2017-06-15T08:06:34+02:00,2017-06-15T08:07:57+02:00,83,0.065,130,4
15/06/17,transport,transport,2017-06-15T09:24:34+02:00,2017-06-15T09:32:55+02:00,501,3.632,0,0
15/06/17,walking,walking,2017-06-15T09:39:38+02:00,2017-06-15T09:42:08+02:00,150,0.169,225,11
15/06/17,walking,walking,2017-06-15T09:48:45+02:00,2017-06-15T09:55:40+02:00,415,0.449,622,28
15/06/17,walking,walking,2017-06-15T10:02:52+02:00,2017-06-15T10:04:37+02:00,105,0.079,158,5
15/06/17,walking,walking,2017-06-15T10:12:48+02:00,2017-06-15T10:13:57+02:00,69,0.051,103,3
15/06/17,walking,walking,2017-06-15T10:34:33+02:00,2017-06-15T10:43:06+02:00,513,0.649,906,41
15/06/17,transport,transport,2017-06-15T10:43:06+02:00,2017-06-15T10:52:39+02:00,573,3.659,0,0
15/06/17,walking,walking,2017-06-15T10:52:40+02:00,2017-06-15T10:54:39+02:00,119,0.059,103,4
15/06/17,walking,walking,2017-06-15T10:56:24+02:00,2017-06-15T10:57:17+02:00,53,0.040,80,3
15/06/17,walking,walking,2017-06-15T12:05:51+02:00,2017-06-15T12:06:20+02:00,29,0.014,20,1
15/06/17,walking,walking,2017-06-15T15:22:19+02:00,2017-06-15T15:22:48+02:00,29,0.015,30,1
15/06/17,transport,transport,2017-06-15T15:22:59+02:00,2017-06-15T15:57:52+02:00,2093,22.519,0,0
15/06/17,walking,walking,2017-06-15T16:03:07+02:00,2017-06-15T16:07:36+02:00,269,0.214,397,13
15/06/17,walking,walking,2017-06-15T17:00:56+02:00,2017-06-15T17:02:22+02:00,86,0.065,130,4
15/06/17,transport,transport,2017-06-15T17:04:52+02:00,2017-06-15T17:47:14+02:00,2542,22.463,0,0
15/06/17,walking,walking,2017-06-15T17:47:15+02:00,2017-06-15T17:47:55+02:00,40,0.030,60,2
15/06/17,walking,walking,2017-06-15T19:43:43+02:00,2017-06-15T19:45:34+02:00,111,0.091,183,6
15/06/17,transport,transport,2017-06-15T19:49:10+02:00,2017-06-15T20:16:43+02:00,1653,24.359,0,0
15/06/17,walking,walking,2017-06-15T20:22:11+02:00,2017-06-15T20:22:57+02:00,46,0.035,70,2
