Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
23/08/17,walking,walking,2017-08-23T07:58:48+02:00,2017-08-23T07:59:17+02:00,29,0.015,30,1
23/08/17,walking,walking,2017-08-23T08:03:41+02:00,2017-08-23T08:04:10+02:00,29,0.030,60,2
23/08/17,cycling,cycling,2017-08-23T08:05:44+02:00,2017-08-23T08:15:22+02:00,578,1.718,0,50
23/08/17,walking,walking,2017-08-23T08:15:23+02:00,2017-08-23T08:16:55+02:00,92,0.069,139,4
23/08/17,walking,walking,2017-08-23T12:30:30+02:00,2017-08-23T12:30:57+02:00,27,0.028,56,2
23/08/17,walking,walking,2017-08-23T12:35:17+02:00,2017-08-23T12:37:30+02:00,133,0.123,246,8
23/08/17,transport,transport,2017-08-23T12:37:30+02:00,2017-08-23T12:42:24+02:00,294,0.344,0,0
23/08/17,walking,walking,2017-08-23T12:42:24+02:00,2017-08-23T12:45:31+02:00,187,0.117,234,7
23/08/17,walking,walking,2017-08-23T13:06:36+02:00,2017-08-23T13:07:26+02:00,50,0.037,75,2
23/08/17,walking,walking,2017-08-23T13:11:48+02:00,2017-08-23T13:16:50+02:00,302,0.597,609,38
23/08/17,walking,walking,2017-08-23T13:17:37+02:00,2017-08-23T13:18:57+02:00,80,0.060,120,4
23/08/17,walking,walking,2017-08-23T16:23:17+02:00,2017-08-23T16:23:46+02:00,29,0.014,29,1
23/08/17,cycling,cycling,2017-08-23T16:26:36+02:00,2017-08-23T16:36:35+02:00,599,2.181,0,63
23/08/17,walking,walking,2017-08-23T17:12:15+02:00,2017-08-23T17:12:34+02:00,19,0.015,30,1
23/08/17,transport,transport,2017-08-23T18:49:33+02:00,2017-08-23T19:11:02+02:00,1289,1.813,0,0
23/08/17,walking,walking,2017-08-23T19:36:01+02:00,2017-08-23T19:37:07+02:00,66,0.050,100,3
23/08/17,cycling,cycling,2017-08-23T21:10:52+02:00,2017-08-23T21:19:03+02:00,491,1.776,0,51
23/08/17,walking,walking,2017-08-23T21:19:04+02:00,2017-08-23T21:19:09+02:00,5,0.004,8,0
