Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
20/05/17,walking,walking,2017-05-20T10:34:22+02:00,2017-05-20T10:35:11+02:00,49,0.040,80,3
20/05/17,walking,walking,2017-05-20T10:37:08+02:00,2017-05-20T10:40:35+02:00,207,0.271,289,17
20/05/17,walking,walking,2017-05-20T10:41:42+02:00,2017-05-20T10:41:59+02:00,17,0.013,27,1
20/05/17,walking,walking,2017-05-20T10:45:25+02:00,2017-05-20T10:48:24+02:00,179,0.201,402,13
20/05/17,walking,walking,2017-05-20T10:48:25+02:00,2017-05-20T10:57:52+02:00,567,0.638,850,40
20/05/17,walking,walking,2017-05-20T11:00:00+02:00,2017-05-20T11:00:00+02:00,0,0.000,1,0
20/05/17,walking,walking,2017-05-20T11:02:38+02:00,2017-05-20T11:08:39+02:00,361,0.214,428,13
20/05/17,walking,walking,2017-05-20T20:21:31+02:00,2017-05-20T20:22:17+02:00,46,0.035,70,2
20/05/17,walking,walking,2017-05-20T21:03:06+02:00,2017-05-20T21:43:02+02:00,2396,3.082,3361,194
20/05/17,walking,walking,2017-05-20T21:44:00+02:00,2017-05-20T21:45:10+02:00,70,0.053,106,3
20/05/17,walking,walking,2017-05-20T22:10:17+02:00,2017-05-20T22:10:43+02:00,26,0.020,40,1
