Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
22/05/17,walking,walking,2017-05-22T08:02:10+02:00,2017-05-22T08:02:43+02:00,33,0.028,56,2
22/05/17,cycling,cycling,2017-05-22T08:03:38+02:00,2017-05-22T08:13:05+02:00,567,2.087,0,60
22/05/17,walking,walking,2017-05-22T08:13:06+02:00,2017-05-22T08:14:04+02:00,58,0.043,87,3
22/05/17,walking,walking,2017-05-22T09:53:28+02:00,2017-05-22T09:54:58+02:00,90,0.075,151,5
22/05/17,walking,walking,2017-05-22T11:48:53+02:00,2017-05-22T11:57:25+02:00,512,0.532,840,34
22/05/17,walking,walking,2017-05-22T11:59:50+02:00,2017-05-22T12:00:20+02:00,30,0.024,50,2
22/05/17,walking,walking,2017-05-22T12:17:11+02:00,2017-05-22T12:25:47+02:00,516,0.535,801,34
22/05/17,walking,walking,2017-05-22T12:25:48+02:00,2017-05-22T12:29:27+02:00,219,0.247,329,16
22/05/17,walking,walking,2017-05-22T13:39:54+02:00,2017-05-22T13:40:23+02:00,29,0.030,60,2
22/05/17,walking,walking,2017-05-22T17:10:52+02:00,2017-05-22T17:11:21+02:00,29,0.020,40,1
22/05/17,walking,walking,2017-05-22T17:16:51+02:00,2017-05-22T17:20:18+02:00,207,0.422,289,27
22/05/17,cycling,cycling,2017-05-22T17:20:18+02:00,2017-05-22T17:28:27+02:00,489,1.385,0,41
22/05/17,walking,walking,2017-05-22T17:29:11+02:00,2017-05-22T17:30:00+02:00,49,0.036,73,2
