Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
19/06/17,walking,walking,2017-06-19T08:15:23+02:00,2017-06-19T08:19:37+02:00,254,0.286,382,18
19/06/17,cycling,cycling,2017-06-19T08:25:02+02:00,2017-06-19T08:33:15+02:00,493,1.829,0,52
19/06/17,walking,walking,2017-06-19T08:33:15+02:00,2017-06-19T08:33:44+02:00,29,0.025,50,2
19/06/17,walking,walking,2017-06-19T08:33:45+02:00,2017-06-19T08:37:52+02:00,247,0.278,371,18
19/06/17,walking,walking,2017-06-19T09:43:33+02:00,2017-06-19T09:45:52+02:00,139,0.166,221,10
19/06/17,walking,walking,2017-06-19T10:20:01+02:00,2017-06-19T10:20:30+02:00,29,0.030,60,2
19/06/17,walking,walking,2017-06-19T12:03:32+02:00,2017-06-19T12:09:44+02:00,372,0.496,450,31
19/06/17,walking,walking,2017-06-19T12:09:45+02:00,2017-06-19T12:12:30+02:00,165,0.186,248,12
19/06/17,walking,walking,2017-06-19T12:37:50+02:00,2017-06-19T12:52:35+02:00,885,0.771,1468,49
19/06/17,walking,walking,2017-06-19T12:54:05+02:00,2017-06-19T12:54:41+02:00,36,0.027,55,2
19/06/17,walking,walking,2017-06-19T16:55:11+02:00,2017-06-19T16:56:14+02:00,63,0.032,65,2
19/06/17,walking,walking,2017-06-19T17:03:07+02:00,2017-06-19T17:04:47+02:00,100,0.078,156,5
19/06/17,transport,transport,2017-06-19T17:04:47+02:00,2017-06-19T17:19:25+02:00,878,1.886,0,0
19/06/17,walking,walking,2017-06-19T17:36:15+02:00,2017-06-19T17:47:54+02:00,699,0.839,1199,53
19/06/17,cycling,cycling,2017-06-19T17:47:54+02:00,2017-06-19T17:56:30+02:00,516,1.696,0,49
19/06/17,walking,walking,2017-06-19T17:57:03+02:00,2017-06-19T17:58:40+02:00,97,0.072,145,5
19/06/17,walking,walking,2017-06-19T18:00:00+02:00,2017-06-19T18:03:13+02:00,193,0.145,160,9
19/06/17,walking,walking,2017-06-19T20:24:14+02:00,2017-06-19T20:26:44+02:00,150,0.181,241,11
19/06/17,walking,walking,2017-06-19T21:27:10+02:00,2017-06-19T21:28:13+02:00,63,0.035,70,2
19/06/17,cycling,cycling,2017-06-19T21:29:54+02:00,2017-06-19T21:39:47+02:00,593,2.314,0,66
