Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
14/08/17,walking,walking,2017-08-14T00:00:00+02:00,2017-08-14T00:00:41+02:00,41,0.020,30,1
14/08/17,walking,walking,2017-08-14T10:36:17+02:00,2017-08-14T10:38:24+02:00,127,0.143,191,9
14/08/17,walking,walking,2017-08-14T10:42:10+02:00,2017-08-14T10:42:50+02:00,40,0.030,60,2
14/08/17,walking,walking,2017-08-14T11:31:39+02:00,2017-08-14T11:37:51+02:00,372,0.419,558,26
14/08/17,walking,walking,2017-08-14T12:55:09+02:00,2017-08-14T12:55:38+02:00,29,0.014,20,1
14/08/17,walking,walking,2017-08-14T18:55:08+02:00,2017-08-14T18:55:41+02:00,33,0.025,50,2
14/08/17,walking,walking,2017-08-14T18:57:56+02:00,2017-08-14T19:03:51+02:00,355,0.490,584,31
14/08/17,walking,walking,2017-08-14T19:06:39+02:00,2017-08-14T19:14:12+02:00,453,0.499,634,31
14/08/17,walking,walking,2017-08-14T19:15:34+02:00,2017-08-14T19:16:00+02:00,26,0.020,40,1
14/08/17,walking,walking,2017-08-14T21:05:40+02:00,2017-08-14T21:06:09+02:00,29,0.035,70,2
14/08/17,walking,walking,2017-08-14T21:09:14+02:00,2017-08-14T21:35:06+02:00,1552,1.437,2123,90
14/08/17,walking,walking,2017-08-14T21:35:41+02:00,2017-08-14T21:38:15+02:00,154,0.173,231,11
14/08/17,walking,walking,2017-08-14T21:44:00+02:00,2017-08-14T21:45:20+02:00,80,0.060,120,4
14/08/17,walking,walking,2017-08-14T23:00:23+02:00,2017-08-14T23:04:30+02:00,247,0.244,325,15
