Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
08/04/17,transport,transport,2017-04-08T10:55:53+02:00,2017-04-08T11:00:54+02:00,301,0.713,0,0
08/04/17,walking,walking,2017-04-08T11:01:51+02:00,2017-04-08T11:02:10+02:00,19,0.015,30,1
08/04/17,walking,walking,2017-04-08T12:58:53+02:00,2017-04-08T12:59:22+02:00,29,0.035,70,2
08/04/17,walking,walking,2017-04-08T13:34:09+02:00,2017-04-08T13:35:19+02:00,70,0.045,90,3
08/04/17,walking,walking,2017-04-08T18:07:03+02:00,2017-04-08T18:08:13+02:00,70,0.055,110,3
08/04/17,transport,transport,2017-04-08T18:10:00+02:00,2017-04-08T18:15:33+02:00,333,0.746,0,0
08/04/17,walking,walking,2017-04-08T18:27:47+02:00,2017-04-08T18:28:27+02:00,40,0.030,60,2
08/04/17,transport,transport,2017-04-08T18:29:05+02:00,2017-04-08T18:32:33+02:00,208,0.707,0,0
08/04/17,cycling,cycling,2017-04-08T18:32:33+02:00,2017-04-08T18:38:40+02:00,367,1.618,0,46
08/04/17,walking,walking,2017-04-08T18:45:11+02:00,2017-04-08T18:48:04+02:00,173,0.195,260,12
08/04/17,walking,walking,2017-04-08T19:21:17+02:00,2017-04-08T19:21:46+02:00,29,0.020,40,1
08/04/17,transport,transport,2017-04-08T19:57:57+02:00,2017-04-08T20:06:15+02:00,498,2.318,0,0
08/04/17,walking,walking,2017-04-08T20:06:16+02:00,2017-04-08T20:06:49+02:00,33,0.025,50,2
08/04/17,walking,walking,2017-04-08T22:47:05+02:00,2017-04-08T22:47:44+02:00,39,0.027,55,2
08/04/17,transport,transport,2017-04-08T22:50:32+02:00,2017-04-08T22:58:13+02:00,461,1.757,0,0
08/04/17,cycling,cycling,2017-04-08T22:58:13+02:00,2017-04-08T23:04:58+02:00,405,1.542,0,44
08/04/17,walking,walking,2017-04-08T23:10:18+02:00,2017-04-08T23:15:10+02:00,292,0.329,439,21
08/04/17,walking,walking,2017-04-08T23:17:32+02:00,2017-04-08T23:20:06+02:00,154,0.174,232,11
