Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
04/07/17,walking,walking,2017-07-04T12:32:00+02:00,2017-07-04T12:33:00+02:00,60,0.045,90,3
04/07/17,cycling,cycling,2017-07-04T12:44:16+02:00,2017-07-04T12:49:10+02:00,294,1.116,0,32
04/07/17,walking,walking,2017-07-04T12:59:00+02:00,2017-07-04T12:59:18+02:00,18,0.014,28,1
04/07/17,cycling,cycling,2017-07-04T13:12:21+02:00,2017-07-04T13:16:46+02:00,265,1.115,0,32
04/07/17,walking,walking,2017-07-04T13:17:23+02:00,2017-07-04T13:18:44+02:00,81,0.061,122,4
04/07/17,walking,walking,2017-07-04T14:52:06+02:00,2017-07-04T14:52:35+02:00,29,0.035,70,2
04/07/17,transport,transport,2017-07-04T18:14:29+02:00,2017-07-04T18:50:31+02:00,2162,9.148,0,0
04/07/17,walking,walking,2017-07-04T18:50:31+02:00,2017-07-04T18:50:54+02:00,23,0.035,29,2
04/07/17,walking,walking,2017-07-04T18:50:54+02:00,2017-07-04T18:51:40+02:00,46,0.034,69,2
04/07/17,walking,walking,2017-07-04T20:23:58+02:00,2017-07-04T20:25:08+02:00,70,0.037,75,2
04/07/17,walking,walking,2017-07-04T20:27:38+02:00,2017-07-04T20:32:32+02:00,294,0.156,312,10
04/07/17,transport,transport,2017-07-04T20:32:32+02:00,2017-07-04T20:48:12+02:00,940,7.902,0,0
04/07/17,walking,walking,2017-07-04T20:57:08+02:00,2017-07-04T20:57:21+02:00,13,0.010,20,1
04/07/17,walking,walking,2017-07-04T21:02:31+02:00,2017-07-04T21:10:09+02:00,458,0.500,666,31
04/07/17,walking,walking,2017-07-04T22:00:21+02:00,2017-07-04T22:00:31+02:00,10,0.007,15,0
04/07/17,walking,walking,2017-07-04T22:02:48+02:00,2017-07-04T22:04:04+02:00,76,0.057,115,4
04/07/17,transport,transport,2017-07-04T22:23:52+02:00,2017-07-04T23:59:59+02:00,5767,730.370,0,0
