Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
05/06/17,walking,walking,2017-06-05T08:56:52+02:00,2017-06-05T08:57:21+02:00,29,0.015,30,1
05/06/17,walking,walking,2017-06-05T10:49:17+02:00,2017-06-05T11:11:01+02:00,1304,1.345,2059,85
05/06/17,walking,walking,2017-06-05T11:14:18+02:00,2017-06-05T11:16:33+02:00,135,0.152,202,10
05/06/17,walking,walking,2017-06-05T12:13:25+02:00,2017-06-05T13:17:03+02:00,3818,4.184,5951,263
05/06/17,transport,transport,2017-06-05T13:17:03+02:00,2017-06-05T13:59:42+02:00,2559,11.143,0,0
05/06/17,walking,walking,2017-06-05T14:13:14+02:00,2017-06-05T14:13:32+02:00,18,0.014,28,1
05/06/17,walking,walking,2017-06-05T14:14:29+02:00,2017-06-05T14:23:35+02:00,546,0.381,714,24
05/06/17,walking,walking,2017-06-05T14:37:01+02:00,2017-06-05T14:37:31+02:00,30,0.023,46,1
05/06/17,transport,transport,2017-06-05T14:57:11+02:00,2017-06-05T15:18:48+02:00,1297,7.422,0,0
05/06/17,walking,walking,2017-06-05T15:18:48+02:00,2017-06-05T15:22:45+02:00,237,0.408,379,26
05/06/17,walking,walking,2017-06-05T15:23:58+02:00,2017-06-05T15:25:12+02:00,74,0.056,112,4
05/06/17,cycling,cycling,2017-06-05T15:52:02+02:00,2017-06-05T16:04:22+02:00,740,2.740,0,79
05/06/17,walking,walking,2017-06-05T16:05:19+02:00,2017-06-05T16:08:07+02:00,168,0.189,252,12
05/06/17,walking,walking,2017-06-05T19:49:52+02:00,2017-06-05T19:50:21+02:00,29,0.015,30,1
05/06/17,cycling,cycling,2017-06-05T19:51:58+02:00,2017-06-05T20:04:44+02:00,766,2.035,0,61
05/06/17,walking,walking,2017-06-05T20:04:56+02:00,2017-06-05T20:06:56+02:00,120,0.135,181,9
05/06/17,cycling,cycling,2017-06-05T20:15:57+02:00,2017-06-05T20:20:19+02:00,262,0.412,0,13
05/06/17,walking,walking,2017-06-05T20:20:20+02:00,2017-06-05T20:20:47+02:00,27,0.020,41,1
05/06/17,walking,walking,2017-06-05T23:57:29+02:00,2017-06-05T23:57:58+02:00,29,0.015,30,1
