Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
08/08/17,transport,transport,2017-08-08T00:00:01+02:00,2017-08-08T00:26:38+02:00,1597,12.576,0,0
08/08/17,walking,walking,2017-08-08T09:04:54+02:00,2017-08-08T09:05:13+02:00,19,0.015,30,1
08/08/17,walking,walking,2017-08-08T10:11:13+02:00,2017-08-08T10:11:42+02:00,29,0.015,30,1
08/08/17,walking,walking,2017-08-08T11:16:07+02:00,2017-08-08T11:17:50+02:00,103,0.067,135,4
08/08/17,walking,walking,2017-08-08T11:44:02+02:00,2017-08-08T11:49:13+02:00,311,0.166,333,10
08/08/17,walking,walking,2017-08-08T12:24:15+02:00,2017-08-08T12:25:21+02:00,66,0.050,100,3
08/08/17,transport,transport,2017-08-08T12:28:52+02:00,2017-08-08T15:07:10+02:00,9498,235.020,0,0
08/08/17,walking,walking,2017-08-08T15:10:15+02:00,2017-08-08T15:10:34+02:00,19,0.015,30,1
08/08/17,transport,transport,2017-08-08T15:16:06+02:00,2017-08-08T16:25:24+02:00,4158,37.642,0,0
08/08/17,walking,walking,2017-08-08T16:30:07+02:00,2017-08-08T16:30:26+02:00,19,0.015,30,1
08/08/17,walking,walking,2017-08-08T19:02:53+02:00,2017-08-08T19:04:18+02:00,85,0.049,98,3
08/08/17,walking,walking,2017-08-08T19:30:02+02:00,2017-08-08T19:31:19+02:00,77,0.057,115,4
08/08/17,transport,transport,2017-08-08T19:40:34+02:00,2017-08-08T19:51:42+02:00,668,1.231,0,0
08/08/17,walking,walking,2017-08-08T19:54:13+02:00,2017-08-08T19:57:46+02:00,213,0.240,320,15
08/08/17,transport,transport,2017-08-08T22:18:25+02:00,2017-08-08T22:58:25+02:00,2400,21.354,0,0
