Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
18/08/17,walking,walking,2017-08-18T07:45:10+02:00,2017-08-18T07:55:23+02:00,613,0.723,1128,46
18/08/17,walking,walking,2017-08-18T07:56:18+02:00,2017-08-18T07:56:37+02:00,19,0.015,30,1
18/08/17,walking,walking,2017-08-18T07:58:33+02:00,2017-08-18T08:04:08+02:00,335,0.694,468,44
18/08/17,walking,walking,2017-08-18T08:07:42+02:00,2017-08-18T08:16:51+02:00,549,0.618,824,39
18/08/17,walking,walking,2017-08-18T08:50:24+02:00,2017-08-18T08:52:24+02:00,120,0.135,180,9
18/08/17,transport,transport,2017-08-18T09:03:49+02:00,2017-08-18T09:31:43+02:00,1674,9.404,0,0
18/08/17,walking,walking,2017-08-18T09:31:44+02:00,2017-08-18T09:43:16+02:00,692,0.940,1500,59
18/08/17,walking,walking,2017-08-18T09:45:10+02:00,2017-08-18T09:46:11+02:00,61,0.046,92,3
18/08/17,walking,walking,2017-08-18T10:00:00+02:00,2017-08-18T10:00:23+02:00,23,0.023,47,1
18/08/17,transport,transport,2017-08-18T10:09:52+02:00,2017-08-18T11:09:38+02:00,3586,273.904,0,0
18/08/17,walking,walking,2017-08-18T11:17:32+02:00,2017-08-18T11:20:13+02:00,161,0.181,242,11
18/08/17,walking,walking,2017-08-18T11:40:48+02:00,2017-08-18T11:41:14+02:00,26,0.020,40,1
18/08/17,walking,walking,2017-08-18T13:42:26+02:00,2017-08-18T13:43:42+02:00,76,0.060,120,4
18/08/17,walking,walking,2017-08-18T13:47:02+02:00,2017-08-18T13:47:46+02:00,44,0.033,67,2
18/08/17,transport,transport,2017-08-18T14:49:41+02:00,2017-08-18T17:36:57+02:00,10036,983.673,0,0
18/08/17,walking,walking,2017-08-18T17:40:50+02:00,2017-08-18T17:41:30+02:00,40,0.030,60,2
