Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
13/08/17,walking,walking,2017-08-13T00:00:00+02:00,2017-08-13T00:08:18+02:00,498,0.346,686,22
13/08/17,walking,walking,2017-08-13T00:11:42+02:00,2017-08-13T00:12:59+02:00,77,0.057,115,4
13/08/17,walking,walking,2017-08-13T00:54:47+02:00,2017-08-13T01:02:02+02:00,435,0.340,328,21
13/08/17,walking,walking,2017-08-13T01:02:03+02:00,2017-08-13T01:03:34+02:00,91,0.068,137,4
13/08/17,walking,walking,2017-08-13T08:45:28+02:00,2017-08-13T08:45:57+02:00,29,0.015,30,1
13/08/17,walking,walking,2017-08-13T12:54:27+02:00,2017-08-13T12:54:56+02:00,29,0.020,40,1
13/08/17,walking,walking,2017-08-13T13:00:53+02:00,2017-08-13T13:01:37+02:00,44,0.031,62,2
13/08/17,walking,walking,2017-08-13T13:09:12+02:00,2017-08-13T13:13:17+02:00,245,0.495,453,31
13/08/17,walking,walking,2017-08-13T13:17:08+02:00,2017-08-13T13:18:35+02:00,87,0.065,130,4
13/08/17,walking,walking,2017-08-13T13:30:44+02:00,2017-08-13T13:43:09+02:00,745,0.870,1000,55
13/08/17,walking,walking,2017-08-13T13:45:41+02:00,2017-08-13T13:59:07+02:00,806,1.194,1360,75
13/08/17,walking,walking,2017-08-13T14:50:34+02:00,2017-08-13T14:59:11+02:00,517,0.549,893,35
13/08/17,walking,walking,2017-08-13T15:01:20+02:00,2017-08-13T15:01:40+02:00,20,0.015,30,1
13/08/17,walking,walking,2017-08-13T15:05:13+02:00,2017-08-13T15:14:17+02:00,544,0.515,807,32
13/08/17,walking,walking,2017-08-13T21:48:18+02:00,2017-08-13T21:49:25+02:00,67,0.050,100,3
13/08/17,walking,walking,2017-08-13T21:50:51+02:00,2017-08-13T21:53:05+02:00,134,0.151,202,10
13/08/17,walking,walking,2017-08-13T22:01:49+02:00,2017-08-13T22:02:05+02:00,16,0.008,17,1
13/08/17,walking,walking,2017-08-13T22:04:44+02:00,2017-08-13T22:08:01+02:00,197,0.497,464,31
13/08/17,walking,walking,2017-08-13T22:11:58+02:00,2017-08-13T22:20:01+02:00,483,0.572,762,36
13/08/17,walking,walking,2017-08-13T22:38:17+02:00,2017-08-13T22:41:31+02:00,194,0.218,291,14
13/08/17,walking,walking,2017-08-13T23:52:27+02:00,2017-08-13T23:59:59+02:00,452,0.230,330,14
