Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
29/07/17,walking,walking,2017-07-29T07:09:06+02:00,2017-07-29T07:09:35+02:00,29,0.014,20,1
29/07/17,cycling,cycling,2017-07-29T08:35:08+02:00,2017-07-29T10:40:31+02:00,7523,27.559,0,791
29/07/17,cycling,cycling,2017-07-29T11:01:00+02:00,2017-07-29T12:51:24+02:00,6624,36.606,0,1015
29/07/17,cycling,cycling,2017-07-29T12:54:58+02:00,2017-07-29T14:09:23+02:00,4465,24.247,0,673
29/07/17,walking,walking,2017-07-29T14:17:02+02:00,2017-07-29T14:17:35+02:00,33,0.025,50,2
29/07/17,cycling,cycling,2017-07-29T14:59:37+02:00,2017-07-29T16:09:01+02:00,4164,27.900,0,764
29/07/17,cycling,cycling,2017-07-29T16:42:05+02:00,2017-07-29T16:52:47+02:00,642,0.911,0,30
29/07/17,walking,walking,2017-07-29T17:23:28+02:00,2017-07-29T17:31:20+02:00,472,0.422,722,27
29/07/17,walking,walking,2017-07-29T17:32:18+02:00,2017-07-29T17:32:29+02:00,11,0.009,18,1
29/07/17,walking,walking,2017-07-29T19:05:15+02:00,2017-07-29T19:06:11+02:00,56,0.045,90,3
29/07/17,walking,walking,2017-07-29T19:14:06+02:00,2017-07-29T19:20:04+02:00,358,0.403,537,25
29/07/17,walking,walking,2017-07-29T20:13:47+02:00,2017-07-29T20:18:31+02:00,284,0.320,427,20
29/07/17,walking,walking,2017-07-29T21:10:27+02:00,2017-07-29T21:11:17+02:00,50,0.035,70,2
29/07/17,walking,walking,2017-07-29T21:17:49+02:00,2017-07-29T21:59:14+02:00,2485,2.149,4023,135
29/07/17,walking,walking,2017-07-29T23:15:35+02:00,2017-07-29T23:24:00+02:00,505,0.463,758,29
29/07/17,walking,walking,2017-07-29T23:27:37+02:00,2017-07-29T23:32:09+02:00,272,0.336,401,21
29/07/17,walking,walking,2017-07-29T23:32:10+02:00,2017-07-29T23:34:05+02:00,115,0.086,173,5
29/07/17,walking,walking,2017-07-29T23:45:20+02:00,2017-07-29T23:52:35+02:00,435,0.565,853,36
29/07/17,walking,walking,2017-07-29T23:54:46+02:00,2017-07-29T23:55:25+02:00,39,0.030,60,2
