Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
03/06/17,walking,walking,2017-06-03T10:37:20+02:00,2017-06-03T10:39:43+02:00,143,0.142,190,9
03/06/17,walking,walking,2017-06-03T10:57:07+02:00,2017-06-03T11:11:45+02:00,878,1.254,1512,79
03/06/17,walking,walking,2017-06-03T11:12:39+02:00,2017-06-03T11:15:38+02:00,179,0.202,269,13
03/06/17,transport,transport,2017-06-03T11:30:35+02:00,2017-06-03T12:03:28+02:00,1973,2.606,0,0
03/06/17,transport,transport,2017-06-03T12:22:19+02:00,2017-06-03T12:39:03+02:00,1004,2.298,0,0
03/06/17,walking,walking,2017-06-03T12:45:14+02:00,2017-06-03T13:01:06+02:00,952,0.773,1319,49
03/06/17,walking,walking,2017-06-03T13:07:18+02:00,2017-06-03T13:14:11+02:00,413,0.261,522,16
03/06/17,walking,walking,2017-06-03T13:16:42+02:00,2017-06-03T13:17:01+02:00,19,0.015,30,1
03/06/17,walking,walking,2017-06-03T13:17:41+02:00,2017-06-03T13:21:38+02:00,237,0.176,337,11
03/06/17,walking,walking,2017-06-03T13:25:02+02:00,2017-06-03T13:28:30+02:00,208,0.234,312,15
03/06/17,walking,walking,2017-06-03T14:00:17+02:00,2017-06-03T14:08:52+02:00,515,0.309,519,19
03/06/17,walking,walking,2017-06-03T14:10:10+02:00,2017-06-03T14:12:05+02:00,115,0.086,173,5
03/06/17,walking,walking,2017-06-03T15:29:07+02:00,2017-06-03T16:00:14+02:00,1867,1.955,2981,123
03/06/17,walking,walking,2017-06-03T16:00:15+02:00,2017-06-03T16:02:36+02:00,141,0.159,212,10
03/06/17,walking,walking,2017-06-03T17:10:56+02:00,2017-06-03T17:26:56+02:00,960,0.854,1658,54
03/06/17,walking,walking,2017-06-03T18:33:57+02:00,2017-06-03T18:47:11+02:00,794,0.942,1037,59
03/06/17,walking,walking,2017-06-03T18:47:12+02:00,2017-06-03T18:49:00+02:00,108,0.054,70,3
03/06/17,walking,walking,2017-06-03T18:58:14+02:00,2017-06-03T18:58:27+02:00,13,0.010,20,1
03/06/17,walking,walking,2017-06-03T19:02:01+02:00,2017-06-03T19:02:30+02:00,29,0.025,50,2
03/06/17,walking,walking,2017-06-03T19:03:54+02:00,2017-06-03T19:13:31+02:00,577,0.570,1020,36
03/06/17,walking,walking,2017-06-03T19:47:32+02:00,2017-06-03T19:47:51+02:00,19,0.015,30,1
03/06/17,walking,walking,2017-06-03T19:48:35+02:00,2017-06-03T20:05:59+02:00,1044,1.098,1718,69
03/06/17,walking,walking,2017-06-03T20:06:17+02:00,2017-06-03T20:07:46+02:00,89,0.067,134,4
03/06/17,walking,walking,2017-06-03T22:36:19+02:00,2017-06-03T22:36:48+02:00,29,0.015,30,1
03/06/17,walking,walking,2017-06-03T23:03:34+02:00,2017-06-03T23:04:23+02:00,49,0.026,53,2
03/06/17,walking,walking,2017-06-03T23:26:24+02:00,2017-06-03T23:59:35+02:00,1991,2.011,3094,127
03/06/17,walking,walking,2017-06-03T23:59:39+02:00,2017-06-03T23:59:50+02:00,11,0.008,17,1
