Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
14/04/17,walking,walking,2017-04-14T01:04:14+02:00,2017-04-14T01:04:43+02:00,29,0.015,30,1
14/04/17,walking,walking,2017-04-14T10:56:56+02:00,2017-04-14T11:04:06+02:00,430,0.501,804,32
14/04/17,walking,walking,2017-04-14T11:05:39+02:00,2017-04-14T11:06:25+02:00,46,0.035,70,2
14/04/17,walking,walking,2017-04-14T11:10:39+02:00,2017-04-14T11:33:30+02:00,1371,1.618,2289,102
14/04/17,walking,walking,2017-04-14T11:38:55+02:00,2017-04-14T11:46:32+02:00,457,0.349,699,22
14/04/17,walking,walking,2017-04-14T20:12:31+02:00,2017-04-14T20:13:31+02:00,60,0.045,90,3
14/04/17,cycling,cycling,2017-04-14T20:15:07+02:00,2017-04-14T20:32:57+02:00,1070,4.677,0,132
14/04/17,walking,walking,2017-04-14T20:36:07+02:00,2017-04-14T20:37:07+02:00,60,0.045,90,3
14/04/17,walking,walking,2017-04-14T21:47:14+02:00,2017-04-14T21:47:43+02:00,29,0.017,35,1
14/04/17,cycling,cycling,2017-04-14T21:48:22+02:00,2017-04-14T22:10:11+02:00,1309,4.946,0,141
14/04/17,walking,walking,2017-04-14T22:13:37+02:00,2017-04-14T22:14:10+02:00,33,0.025,50,2
