Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
22/06/17,walking,walking,2017-06-22T07:55:46+02:00,2017-06-22T07:57:29+02:00,103,0.070,141,4
22/06/17,cycling,cycling,2017-06-22T07:59:10+02:00,2017-06-22T08:10:17+02:00,667,1.858,0,55
22/06/17,walking,walking,2017-06-22T08:10:26+02:00,2017-06-22T08:11:26+02:00,60,0.045,90,3
22/06/17,walking,walking,2017-06-22T08:24:05+02:00,2017-06-22T08:31:02+02:00,417,0.475,615,30
22/06/17,walking,walking,2017-06-22T08:31:03+02:00,2017-06-22T08:32:42+02:00,99,0.075,150,5
22/06/17,walking,walking,2017-06-22T10:14:37+02:00,2017-06-22T10:17:27+02:00,170,0.188,251,12
22/06/17,walking,walking,2017-06-22T11:55:47+02:00,2017-06-22T11:57:05+02:00,78,0.061,123,4
22/06/17,walking,walking,2017-06-22T12:00:00+02:00,2017-06-22T12:00:54+02:00,54,0.038,77,2
22/06/17,walking,walking,2017-06-22T12:25:53+02:00,2017-06-22T12:31:59+02:00,366,0.454,615,29
22/06/17,walking,walking,2017-06-22T14:02:15+02:00,2017-06-22T14:04:33+02:00,138,0.155,207,10
22/06/17,walking,walking,2017-06-22T15:28:46+02:00,2017-06-22T15:31:42+02:00,176,0.187,249,12
22/06/17,cycling,cycling,2017-06-22T16:00:07+02:00,2017-06-22T16:09:34+02:00,567,1.803,0,53
22/06/17,transport,transport,2017-06-22T16:22:12+02:00,2017-06-22T16:37:13+02:00,901,2.378,0,0
22/06/17,walking,walking,2017-06-22T16:39:30+02:00,2017-06-22T16:43:06+02:00,216,0.244,325,15
22/06/17,walking,walking,2017-06-22T17:12:11+02:00,2017-06-22T17:13:07+02:00,56,0.045,90,3
22/06/17,cycling,cycling,2017-06-22T17:47:07+02:00,2017-06-22T17:57:27+02:00,620,2.377,0,68
22/06/17,walking,walking,2017-06-22T17:57:34+02:00,2017-06-22T17:57:54+02:00,20,0.015,30,1
22/06/17,walking,walking,2017-06-22T18:19:04+02:00,2017-06-22T18:19:33+02:00,29,0.040,80,3
