Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
27/07/17,walking,walking,2017-07-27T08:38:29+02:00,2017-07-27T08:38:58+02:00,29,0.030,60,2
27/07/17,cycling,cycling,2017-07-27T08:57:50+02:00,2017-07-27T11:30:11+02:00,9141,56.364,0,1551
27/07/17,cycling,cycling,2017-07-27T11:55:16+02:00,2017-07-27T12:37:46+02:00,2550,12.307,0,345
27/07/17,cycling,cycling,2017-07-27T13:03:45+02:00,2017-07-27T13:37:06+02:00,2001,2.704,0,91
27/07/17,cycling,cycling,2017-07-27T14:11:14+02:00,2017-07-27T14:15:56+02:00,282,0.775,0,23
27/07/17,walking,walking,2017-07-27T14:20:54+02:00,2017-07-27T14:21:13+02:00,19,0.015,30,1
27/07/17,cycling,cycling,2017-07-27T15:15:14+02:00,2017-07-27T15:20:35+02:00,321,0.867,0,26
27/07/17,cycling,cycling,2017-07-27T15:45:32+02:00,2017-07-27T15:56:46+02:00,674,2.376,0,68
27/07/17,cycling,cycling,2017-07-27T16:04:20+02:00,2017-07-27T17:55:43+02:00,6683,32.016,0,897
27/07/17,cycling,cycling,2017-07-27T18:15:18+02:00,2017-07-27T19:06:02+02:00,3044,15.291,0,427
27/07/17,walking,walking,2017-07-27T20:05:20+02:00,2017-07-27T20:05:39+02:00,19,0.015,30,1
