Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
16/04/17,walking,walking,2017-04-16T00:02:02+02:00,2017-04-16T00:30:11+02:00,1689,2.378,3135,150
16/04/17,walking,walking,2017-04-16T00:33:03+02:00,2017-04-16T00:34:02+02:00,59,0.045,90,3
16/04/17,walking,walking,2017-04-16T13:11:15+02:00,2017-04-16T13:12:18+02:00,63,0.040,80,3
16/04/17,walking,walking,2017-04-16T13:25:34+02:00,2017-04-16T13:34:38+02:00,544,0.650,893,41
16/04/17,walking,walking,2017-04-16T13:48:08+02:00,2017-04-16T13:48:23+02:00,15,0.011,23,1
16/04/17,walking,walking,2017-04-16T14:08:25+02:00,2017-04-16T14:08:54+02:00,29,0.025,50,2
16/04/17,walking,walking,2017-04-16T14:36:27+02:00,2017-04-16T14:46:49+02:00,622,0.686,992,43
16/04/17,walking,walking,2017-04-16T14:47:16+02:00,2017-04-16T14:48:02+02:00,46,0.035,70,2
16/04/17,walking,walking,2017-04-16T14:48:56+02:00,2017-04-16T14:58:55+02:00,599,0.733,832,46
16/04/17,walking,walking,2017-04-16T15:02:06+02:00,2017-04-16T15:05:01+02:00,175,0.197,263,12
16/04/17,walking,walking,2017-04-16T16:01:03+02:00,2017-04-16T16:04:09+02:00,186,0.173,230,11
16/04/17,walking,walking,2017-04-16T16:11:54+02:00,2017-04-16T16:41:39+02:00,1785,2.213,3119,139
16/04/17,walking,walking,2017-04-16T16:56:55+02:00,2017-04-16T16:56:56+02:00,1,0.001,2,0
16/04/17,walking,walking,2017-04-16T17:20:14+02:00,2017-04-16T17:21:44+02:00,90,0.060,120,4
16/04/17,walking,walking,2017-04-16T18:01:33+02:00,2017-04-16T18:02:02+02:00,29,0.015,30,1
16/04/17,walking,walking,2017-04-16T18:04:11+02:00,2017-04-16T18:19:47+02:00,936,1.590,1663,100
16/04/17,walking,walking,2017-04-16T18:26:22+02:00,2017-04-16T18:31:34+02:00,312,0.310,525,20
16/04/17,walking,walking,2017-04-16T18:51:05+02:00,2017-04-16T19:09:07+02:00,1082,1.294,1583,81
16/04/17,walking,walking,2017-04-16T21:50:45+02:00,2017-04-16T21:52:47+02:00,122,0.137,183,9
16/04/17,walking,walking,2017-04-16T21:57:32+02:00,2017-04-16T22:08:44+02:00,672,0.776,1179,49
