Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
05/07/17,transport,transport,2017-07-05T00:00:00+02:00,2017-07-05T00:28:00+02:00,1680,248.965,0,0
05/07/17,walking,walking,2017-07-05T00:29:07+02:00,2017-07-05T00:31:04+02:00,117,0.087,175,5
05/07/17,walking,walking,2017-07-05T01:58:40+02:00,2017-07-05T01:59:09+02:00,29,0.014,20,1
05/07/17,walking,walking,2017-07-05T02:01:57+02:00,2017-07-05T02:03:13+02:00,76,0.046,93,3
05/07/17,walking,walking,2017-07-05T05:11:47+02:00,2017-07-05T05:12:16+02:00,29,0.025,50,2
05/07/17,cycling,cycling,2017-07-05T09:33:40+02:00,2017-07-05T10:07:18+02:00,2018,5.805,0,171
05/07/17,cycling,cycling,2017-07-05T10:11:19+02:00,2017-07-05T10:19:57+02:00,518,0.657,0,22
05/07/17,cycling,cycling,2017-07-05T10:19:58+02:00,2017-07-05T10:26:16+02:00,378,0.687,0,22
05/07/17,cycling,cycling,2017-07-05T10:56:32+02:00,2017-07-05T11:03:18+02:00,406,1.810,0,51
05/07/17,cycling,cycling,2017-07-05T11:10:57+02:00,2017-07-05T11:34:50+02:00,1433,5.821,0,165
05/07/17,cycling,cycling,2017-07-05T11:54:57+02:00,2017-07-05T11:57:40+02:00,163,0.400,0,12
05/07/17,cycling,cycling,2017-07-05T12:00:29+02:00,2017-07-05T12:25:28+02:00,1499,3.880,0,116
05/07/17,walking,walking,2017-07-05T13:59:47+02:00,2017-07-05T14:00:17+02:00,30,0.024,49,2
05/07/17,cycling,cycling,2017-07-05T15:34:33+02:00,2017-07-05T17:17:21+02:00,6168,26.032,0,737
05/07/17,cycling,cycling,2017-07-05T18:12:35+02:00,2017-07-05T19:34:06+02:00,4891,26.806,0,743
05/07/17,cycling,cycling,2017-07-05T19:47:00+02:00,2017-07-05T19:54:04+02:00,424,1.719,0,49
05/07/17,walking,walking,2017-07-05T19:54:36+02:00,2017-07-05T19:54:49+02:00,13,0.010,20,1
05/07/17,walking,walking,2017-07-05T21:20:28+02:00,2017-07-05T21:20:57+02:00,29,0.020,40,1
05/07/17,walking,walking,2017-07-05T23:40:39+02:00,2017-07-05T23:41:23+02:00,44,0.029,59,2
