Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
06/05/17,walking,walking,2017-05-06T09:24:03+02:00,2017-05-06T09:24:59+02:00,56,0.028,55,2
06/05/17,walking,walking,2017-05-06T10:32:42+02:00,2017-05-06T10:33:11+02:00,29,0.035,70,2
06/05/17,cycling,cycling,2017-05-06T10:33:18+02:00,2017-05-06T10:39:16+02:00,358,1.035,0,30
06/05/17,walking,walking,2017-05-06T10:41:47+02:00,2017-05-06T10:42:20+02:00,33,0.025,50,2
06/05/17,walking,walking,2017-05-06T11:06:11+02:00,2017-05-06T11:06:40+02:00,29,0.014,20,1
06/05/17,walking,walking,2017-05-06T13:33:02+02:00,2017-05-06T13:33:31+02:00,29,0.015,30,1
06/05/17,walking,walking,2017-05-06T18:07:30+02:00,2017-05-06T18:07:59+02:00,29,0.020,40,1
06/05/17,transport,transport,2017-05-06T18:11:47+02:00,2017-05-06T18:17:23+02:00,336,0.943,0,0
06/05/17,walking,walking,2017-05-06T18:19:00+02:00,2017-05-06T18:19:40+02:00,40,0.030,60,2
06/05/17,walking,walking,2017-05-06T18:38:22+02:00,2017-05-06T18:38:40+02:00,18,0.013,27,1
