Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
13/06/17,walking,walking,2017-06-13T06:27:56+02:00,2017-06-13T06:28:25+02:00,29,0.015,30,1
13/06/17,cycling,cycling,2017-06-13T08:09:56+02:00,2017-06-13T08:17:35+02:00,459,1.940,0,55
13/06/17,walking,walking,2017-06-13T08:19:11+02:00,2017-06-13T08:20:19+02:00,68,0.051,102,3
13/06/17,walking,walking,2017-06-13T10:28:47+02:00,2017-06-13T10:29:50+02:00,63,0.060,120,4
13/06/17,walking,walking,2017-06-13T11:38:03+02:00,2017-06-13T11:38:32+02:00,29,0.025,50,2
13/06/17,walking,walking,2017-06-13T12:26:04+02:00,2017-06-13T12:26:44+02:00,40,0.034,68,2
13/06/17,walking,walking,2017-06-13T12:28:43+02:00,2017-06-13T12:30:56+02:00,133,0.308,256,19
13/06/17,walking,walking,2017-06-13T12:30:57+02:00,2017-06-13T12:36:54+02:00,357,0.402,536,25
13/06/17,walking,walking,2017-06-13T12:56:49+02:00,2017-06-13T13:08:17+02:00,688,0.686,1066,43
13/06/17,walking,walking,2017-06-13T13:09:48+02:00,2017-06-13T13:10:14+02:00,26,0.020,40,1
13/06/17,walking,walking,2017-06-13T16:18:31+02:00,2017-06-13T16:21:57+02:00,206,0.226,301,14
13/06/17,transport,transport,2017-06-13T16:28:30+02:00,2017-06-13T16:39:19+02:00,649,2.466,0,0
13/06/17,walking,walking,2017-06-13T16:40:49+02:00,2017-06-13T16:41:35+02:00,46,0.035,70,2
13/06/17,walking,walking,2017-06-13T17:22:57+02:00,2017-06-13T17:23:26+02:00,29,0.015,30,1
13/06/17,walking,walking,2017-06-13T17:27:58+02:00,2017-06-13T17:37:03+02:00,545,0.507,799,32
13/06/17,transport,transport,2017-06-13T17:37:04+02:00,2017-06-13T17:51:11+02:00,847,3.825,0,0
13/06/17,walking,walking,2017-06-13T17:51:11+02:00,2017-06-13T18:01:05+02:00,594,0.706,985,44
13/06/17,walking,walking,2017-06-13T18:01:06+02:00,2017-06-13T18:01:29+02:00,23,0.017,35,1
13/06/17,walking,walking,2017-06-13T21:25:11+02:00,2017-06-13T21:25:40+02:00,29,0.015,30,1
13/06/17,walking,walking,2017-06-13T21:29:48+02:00,2017-06-13T21:39:03+02:00,555,0.947,1043,60
13/06/17,transport,transport,2017-06-13T21:39:04+02:00,2017-06-13T22:08:31+02:00,1767,10.058,0,0
13/06/17,walking,walking,2017-06-13T22:08:31+02:00,2017-06-13T22:15:05+02:00,394,0.263,527,17
13/06/17,walking,walking,2017-06-13T22:15:06+02:00,2017-06-13T22:15:25+02:00,19,0.014,29,1
