Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
03/08/17,transport,transport,2017-08-03T00:00:00+02:00,2017-08-03T00:36:48+02:00,2208,28.500,0,0
03/08/17,walking,walking,2017-08-03T00:45:38+02:00,2017-08-03T00:46:57+02:00,79,0.060,120,4
03/08/17,walking,walking,2017-08-03T01:06:58+02:00,2017-08-03T01:07:27+02:00,29,0.015,30,1
03/08/17,transport,transport,2017-08-03T01:08:00+02:00,2017-08-03T01:15:22+02:00,442,2.910,0,0
03/08/17,walking,walking,2017-08-03T01:16:34+02:00,2017-08-03T01:17:41+02:00,67,0.050,101,3
03/08/17,walking,walking,2017-08-03T01:30:23+02:00,2017-08-03T01:32:14+02:00,111,0.067,91,4
03/08/17,transport,transport,2017-08-03T01:32:14+02:00,2017-08-03T02:02:50+02:00,1836,19.082,0,0
03/08/17,walking,walking,2017-08-03T02:02:50+02:00,2017-08-03T02:08:43+02:00,353,0.176,315,11
03/08/17,walking,walking,2017-08-03T02:09:49+02:00,2017-08-03T02:10:08+02:00,19,0.015,30,1
03/08/17,walking,walking,2017-08-03T08:29:16+02:00,2017-08-03T08:33:32+02:00,256,0.247,330,16
03/08/17,transport,transport,2017-08-03T08:35:46+02:00,2017-08-03T09:06:43+02:00,1857,19.021,0,0
03/08/17,walking,walking,2017-08-03T09:06:43+02:00,2017-08-03T09:11:55+02:00,312,0.304,552,19
03/08/17,walking,walking,2017-08-03T09:14:55+02:00,2017-08-03T09:20:04+02:00,309,0.278,364,18
03/08/17,walking,walking,2017-08-03T09:22:19+02:00,2017-08-03T09:22:38+02:00,19,0.015,30,1
03/08/17,transport,transport,2017-08-03T09:30:19+02:00,2017-08-03T10:01:57+02:00,1898,5.485,0,0
03/08/17,walking,walking,2017-08-03T10:04:06+02:00,2017-08-03T10:09:46+02:00,340,0.382,510,24
03/08/17,transport,transport,2017-08-03T10:22:29+02:00,2017-08-03T10:33:26+02:00,657,2.269,0,0
03/08/17,walking,walking,2017-08-03T10:35:15+02:00,2017-08-03T10:36:03+02:00,48,0.036,73,2
03/08/17,transport,transport,2017-08-03T10:51:43+02:00,2017-08-03T11:36:30+02:00,2687,20.003,0,0
03/08/17,walking,walking,2017-08-03T11:59:20+02:00,2017-08-03T12:00:37+02:00,77,0.087,148,5
03/08/17,transport,transport,2017-08-03T12:00:37+02:00,2017-08-03T12:30:32+02:00,1795,12.540,0,0
03/08/17,walking,walking,2017-08-03T12:43:58+02:00,2017-08-03T12:44:58+02:00,60,0.045,90,3
03/08/17,transport,transport,2017-08-03T12:52:31+02:00,2017-08-03T12:56:58+02:00,267,1.615,0,0
03/08/17,walking,walking,2017-08-03T12:58:00+02:00,2017-08-03T12:58:20+02:00,20,0.015,30,1
03/08/17,walking,walking,2017-08-03T13:12:19+02:00,2017-08-03T13:15:39+02:00,200,0.237,316,15
03/08/17,walking,walking,2017-08-03T13:36:10+02:00,2017-08-03T13:41:09+02:00,299,0.149,222,9
03/08/17,transport,transport,2017-08-03T13:41:09+02:00,2017-08-03T13:45:08+02:00,239,1.205,0,0
03/08/17,walking,walking,2017-08-03T13:45:08+02:00,2017-08-03T13:48:34+02:00,206,0.120,241,8
03/08/17,walking,walking,2017-08-03T17:55:06+02:00,2017-08-03T17:55:25+02:00,19,0.015,30,1
03/08/17,walking,walking,2017-08-03T18:46:19+02:00,2017-08-03T18:46:48+02:00,29,0.030,60,2
03/08/17,transport,transport,2017-08-03T18:48:37+02:00,2017-08-03T19:12:30+02:00,1433,9.220,0,0
03/08/17,walking,walking,2017-08-03T19:14:32+02:00,2017-08-03T19:14:51+02:00,19,0.015,30,1
03/08/17,walking,walking,2017-08-03T22:30:26+02:00,2017-08-03T22:30:55+02:00,29,0.014,20,1
03/08/17,transport,transport,2017-08-03T22:31:05+02:00,2017-08-03T22:50:56+02:00,1191,8.290,0,0
