Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/06/17,walking,walking,2017-06-11T06:58:32+02:00,2017-06-11T06:59:05+02:00,33,0.025,50,2
11/06/17,cycling,cycling,2017-06-11T07:08:58+02:00,2017-06-11T07:35:04+02:00,1566,5.891,0,169
11/06/17,walking,walking,2017-06-11T07:42:26+02:00,2017-06-11T07:43:06+02:00,40,0.030,60,2
11/06/17,transport,transport,2017-06-11T07:47:42+02:00,2017-06-11T08:18:38+02:00,1856,27.798,0,0
11/06/17,cycling,cycling,2017-06-11T08:30:41+02:00,2017-06-11T08:49:34+02:00,1133,8.112,0,221
11/06/17,cycling,cycling,2017-06-11T08:55:10+02:00,2017-06-11T13:36:35+02:00,16885,119.435,0,3261
11/06/17,cycling,cycling,2017-06-11T15:12:50+02:00,2017-06-11T15:25:17+02:00,747,2.491,0,72
11/06/17,transport,transport,2017-06-11T15:43:04+02:00,2017-06-11T15:47:18+02:00,254,1.975,0,0
11/06/17,transport,transport,2017-06-11T16:16:16+02:00,2017-06-11T16:21:59+02:00,343,0.925,0,0
11/06/17,walking,walking,2017-06-11T17:32:31+02:00,2017-06-11T17:44:16+02:00,705,0.960,1173,60
11/06/17,walking,walking,2017-06-11T18:01:32+02:00,2017-06-11T18:04:37+02:00,185,0.208,277,13
11/06/17,walking,walking,2017-06-11T18:05:04+02:00,2017-06-11T18:31:34+02:00,1590,1.801,2833,113
11/06/17,transport,transport,2017-06-11T18:31:34+02:00,2017-06-11T18:42:29+02:00,655,1.767,0,0
