Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
09/07/17,walking,walking,2017-07-09T00:08:15+02:00,2017-07-09T00:10:09+02:00,114,0.088,177,6
09/07/17,cycling,cycling,2017-07-09T11:14:39+02:00,2017-07-09T11:18:58+02:00,259,0.482,0,15
09/07/17,cycling,cycling,2017-07-09T11:40:10+02:00,2017-07-09T11:57:00+02:00,1010,3.480,0,100
09/07/17,cycling,cycling,2017-07-09T12:07:56+02:00,2017-07-09T12:27:45+02:00,1189,7.495,0,206
09/07/17,cycling,cycling,2017-07-09T12:31:53+02:00,2017-07-09T14:09:24+02:00,5851,28.380,0,794
09/07/17,cycling,cycling,2017-07-09T15:35:47+02:00,2017-07-09T16:59:24+02:00,5017,30.521,0,841
09/07/17,cycling,cycling,2017-07-09T17:40:09+02:00,2017-07-09T19:48:14+02:00,7685,49.467,0,1358
09/07/17,cycling,cycling,2017-07-09T20:00:51+02:00,2017-07-09T21:34:11+02:00,5600,32.999,0,911
09/07/17,cycling,cycling,2017-07-09T21:39:21+02:00,2017-07-09T21:45:23+02:00,362,1.293,0,37
09/07/17,walking,walking,2017-07-09T23:49:30+02:00,2017-07-09T23:50:57+02:00,87,0.065,130,4
