Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
30/04/17,walking,walking,2017-04-30T00:58:48+02:00,2017-04-30T00:59:28+02:00,40,0.032,65,2
30/04/17,walking,walking,2017-04-30T01:00:00+02:00,2017-04-30T01:00:35+02:00,35,0.038,76,2
30/04/17,transport,transport,2017-04-30T01:02:27+02:00,2017-04-30T01:11:00+02:00,513,1.536,0,0
30/04/17,walking,walking,2017-04-30T01:11:52+02:00,2017-04-30T01:12:45+02:00,53,0.039,79,2
30/04/17,walking,walking,2017-04-30T01:26:34+02:00,2017-04-30T01:29:17+02:00,163,0.137,144,9
30/04/17,transport,transport,2017-04-30T01:29:17+02:00,2017-04-30T01:58:09+02:00,1732,7.531,0,0
30/04/17,walking,walking,2017-04-30T01:58:10+02:00,2017-04-30T02:02:08+02:00,238,0.209,419,13
30/04/17,walking,walking,2017-04-30T02:54:11+02:00,2017-04-30T02:54:14+02:00,3,0.003,6,0
30/04/17,transport,transport,2017-04-30T02:54:25+02:00,2017-04-30T03:28:33+02:00,2048,22.584,0,0
30/04/17,walking,walking,2017-04-30T03:32:03+02:00,2017-04-30T03:32:43+02:00,40,0.030,60,2
30/04/17,transport,transport,2017-04-30T13:20:20+02:00,2017-04-30T14:14:48+02:00,3268,40.514,0,0
30/04/17,walking,walking,2017-04-30T14:14:48+02:00,2017-04-30T14:21:31+02:00,403,0.498,721,31
30/04/17,walking,walking,2017-04-30T14:21:32+02:00,2017-04-30T14:21:42+02:00,10,0.007,15,0
30/04/17,walking,walking,2017-04-30T14:23:41+02:00,2017-04-30T14:30:10+02:00,389,0.322,588,20
30/04/17,transport,transport,2017-04-30T14:30:10+02:00,2017-04-30T14:58:13+02:00,1683,12.601,0,0
30/04/17,walking,walking,2017-04-30T18:10:05+02:00,2017-04-30T18:11:18+02:00,73,0.055,110,3
30/04/17,transport,transport,2017-04-30T18:19:07+02:00,2017-04-30T18:57:35+02:00,2308,21.073,0,0
30/04/17,walking,walking,2017-04-30T20:36:57+02:00,2017-04-30T20:37:53+02:00,56,0.042,84,3
30/04/17,transport,transport,2017-04-30T20:38:12+02:00,2017-04-30T20:43:49+02:00,337,0.734,0,0
30/04/17,transport,transport,2017-04-30T20:56:40+02:00,2017-04-30T21:06:54+02:00,614,1.587,0,0
30/04/17,walking,walking,2017-04-30T21:06:54+02:00,2017-04-30T21:19:16+02:00,742,0.731,1230,46
30/04/17,walking,walking,2017-04-30T21:19:17+02:00,2017-04-30T21:21:09+02:00,112,0.084,169,5
30/04/17,walking,walking,2017-04-30T21:27:51+02:00,2017-04-30T21:32:32+02:00,281,0.239,479,15
30/04/17,walking,walking,2017-04-30T21:35:36+02:00,2017-04-30T21:35:55+02:00,19,0.014,29,1
30/04/17,walking,walking,2017-04-30T21:40:32+02:00,2017-04-30T21:51:48+02:00,676,0.836,1078,53
30/04/17,walking,walking,2017-04-30T22:01:07+02:00,2017-04-30T22:04:38+02:00,211,0.238,317,15
30/04/17,walking,walking,2017-04-30T23:25:37+02:00,2017-04-30T23:27:18+02:00,101,0.068,137,4
