Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
17/08/17,walking,walking,2017-08-17T01:44:24+02:00,2017-08-17T01:45:10+02:00,46,0.035,70,2
17/08/17,walking,walking,2017-08-17T02:20:54+02:00,2017-08-17T02:21:29+02:00,35,0.018,36,1
17/08/17,walking,walking,2017-08-17T10:13:31+02:00,2017-08-17T10:15:26+02:00,115,0.067,135,4
17/08/17,walking,walking,2017-08-17T10:30:38+02:00,2017-08-17T10:35:57+02:00,319,0.271,279,17
17/08/17,walking,walking,2017-08-17T10:41:10+02:00,2017-08-17T10:41:55+02:00,45,0.033,67,2
17/08/17,walking,walking,2017-08-17T10:46:55+02:00,2017-08-17T10:56:50+02:00,595,0.755,914,48
17/08/17,walking,walking,2017-08-17T10:58:14+02:00,2017-08-17T10:58:33+02:00,19,0.015,30,1
17/08/17,walking,walking,2017-08-17T11:15:32+02:00,2017-08-17T11:23:31+02:00,479,0.558,874,35
17/08/17,walking,walking,2017-08-17T13:02:10+02:00,2017-08-17T13:02:50+02:00,40,0.030,60,2
17/08/17,walking,walking,2017-08-17T13:12:31+02:00,2017-08-17T13:25:45+02:00,794,0.934,1051,59
17/08/17,walking,walking,2017-08-17T13:33:19+02:00,2017-08-17T13:37:54+02:00,275,0.277,385,17
17/08/17,walking,walking,2017-08-17T13:39:46+02:00,2017-08-17T13:41:49+02:00,123,0.139,186,9
17/08/17,walking,walking,2017-08-17T17:19:32+02:00,2017-08-17T17:19:46+02:00,14,0.007,15,0
17/08/17,walking,walking,2017-08-17T17:21:48+02:00,2017-08-17T17:28:16+02:00,388,0.437,543,28
17/08/17,walking,walking,2017-08-17T17:28:17+02:00,2017-08-17T17:30:56+02:00,159,0.159,319,10
17/08/17,walking,walking,2017-08-17T17:35:51+02:00,2017-08-17T17:37:00+02:00,69,0.052,104,3
17/08/17,walking,walking,2017-08-17T18:02:48+02:00,2017-08-17T18:08:28+02:00,340,0.364,486,23
