Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
23/03/17,walking,walking,2017-03-23T08:10:33+01:00,2017-03-23T08:11:02+01:00,29,0.030,60,2
23/03/17,cycling,cycling,2017-03-23T08:12:15+01:00,2017-03-23T08:20:08+01:00,473,1.923,0,55
23/03/17,walking,walking,2017-03-23T08:26:56+01:00,2017-03-23T08:27:29+01:00,33,0.025,50,2
23/03/17,walking,walking,2017-03-23T09:24:50+01:00,2017-03-23T09:25:19+01:00,29,0.030,60,2
23/03/17,walking,walking,2017-03-23T12:19:47+01:00,2017-03-23T12:20:16+01:00,29,0.015,30,1
23/03/17,walking,walking,2017-03-23T12:21:17+01:00,2017-03-23T12:29:18+01:00,481,0.575,872,36
23/03/17,walking,walking,2017-03-23T12:32:01+01:00,2017-03-23T12:32:33+01:00,32,0.024,49,2
23/03/17,walking,walking,2017-03-23T12:57:48+01:00,2017-03-23T13:06:51+01:00,543,0.613,1012,39
23/03/17,walking,walking,2017-03-23T13:07:11+01:00,2017-03-23T13:08:42+01:00,91,0.068,136,4
23/03/17,walking,walking,2017-03-23T14:01:25+01:00,2017-03-23T14:02:28+01:00,63,0.045,90,3
23/03/17,walking,walking,2017-03-23T16:33:53+01:00,2017-03-23T16:34:46+01:00,53,0.042,85,3
23/03/17,cycling,cycling,2017-03-23T16:53:35+01:00,2017-03-23T16:59:38+01:00,363,0.534,0,18
23/03/17,walking,walking,2017-03-23T18:06:39+01:00,2017-03-23T18:08:12+01:00,93,0.070,140,4
23/03/17,cycling,cycling,2017-03-23T18:09:32+01:00,2017-03-23T18:33:53+01:00,1461,3.469,0,105
23/03/17,cycling,cycling,2017-03-23T21:04:56+01:00,2017-03-23T21:12:06+01:00,430,1.818,0,51
