Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
24/07/17,walking,walking,2017-07-24T07:11:53+02:00,2017-07-24T07:12:22+02:00,29,0.014,20,1
24/07/17,cycling,cycling,2017-07-24T09:34:09+02:00,2017-07-24T13:29:29+02:00,14120,58.935,0,1670
24/07/17,walking,walking,2017-07-24T13:44:36+02:00,2017-07-24T13:44:45+02:00,9,0.007,15,0
24/07/17,walking,walking,2017-07-24T14:27:49+02:00,2017-07-24T14:28:18+02:00,29,0.014,20,1
24/07/17,cycling,cycling,2017-07-24T16:24:32+02:00,2017-07-24T17:38:01+02:00,4409,31.747,0,866
24/07/17,cycling,cycling,2017-07-24T17:51:00+02:00,2017-07-24T19:22:21+02:00,5481,24.594,0,693
24/07/17,walking,walking,2017-07-24T23:24:28+02:00,2017-07-24T23:24:41+02:00,13,0.010,20,1
25/07/17,walking,walking,2017-07-25T05:46:07+02:00,2017-07-25T05:48:44+02:00,157,0.180,209,11
25/07/17,cycling,cycling,2017-07-25T08:26:29+02:00,2017-07-25T08:41:03+02:00,874,2.603,0,76
25/07/17,cycling,cycling,2017-07-25T09:23:09+02:00,2017-07-25T10:12:29+02:00,2960,14.163,0,397
25/07/17,walking,walking,2017-07-25T10:28:26+02:00,2017-07-25T10:28:45+02:00,19,0.015,30,1
25/07/17,cycling,cycling,2017-07-25T10:30:09+02:00,2017-07-25T12:37:29+02:00,7640,35.116,0,987
25/07/17,cycling,cycling,2017-07-25T13:17:53+02:00,2017-07-25T14:13:01+02:00,3308,16.028,0,449
25/07/17,cycling,cycling,2017-07-25T14:36:00+02:00,2017-07-25T15:41:44+02:00,3944,17.283,0,488
25/07/17,cycling,cycling,2017-07-25T15:52:35+02:00,2017-07-25T16:42:01+02:00,2966,16.336,0,453
25/07/17,cycling,cycling,2017-07-25T17:14:30+02:00,2017-07-25T17:35:21+02:00,1251,5.351,0,151
25/07/17,cycling,cycling,2017-07-25T17:38:35+02:00,2017-07-25T17:55:10+02:00,995,3.212,0,93
25/07/17,walking,walking,2017-07-25T19:50:05+02:00,2017-07-25T19:50:25+02:00,20,0.015,30,1
25/07/17,cycling,cycling,2017-07-25T20:07:28+02:00,2017-07-25T20:41:45+02:00,2057,8.049,0,229
25/07/17,walking,walking,2017-07-25T21:24:14+02:00,2017-07-25T21:25:24+02:00,70,0.052,105,3
25/07/17,walking,walking,2017-07-25T22:30:45+02:00,2017-07-25T22:30:58+02:00,13,0.010,20,1
26/07/17,transport,transport,2017-07-26T09:59:19+02:00,2017-07-26T11:00:49+02:00,3690,15.060,0,0
26/07/17,cycling,cycling,2017-07-26T11:39:16+02:00,2017-07-26T13:01:32+02:00,4936,28.906,0,798
26/07/17,cycling,cycling,2017-07-26T13:17:39+02:00,2017-07-26T14:20:42+02:00,3783,26.830,0,732
26/07/17,cycling,cycling,2017-07-26T14:51:57+02:00,2017-07-26T17:13:59+02:00,8522,49.539,0,1369
26/07/17,cycling,cycling,2017-07-26T18:39:17+02:00,2017-07-26T19:07:04+02:00,1667,4.639,0,137
26/07/17,cycling,cycling,2017-07-26T19:09:05+02:00,2017-07-26T19:17:57+02:00,532,0.881,0,28
26/07/17,transport,transport,2017-07-26T19:26:37+02:00,2017-07-26T20:33:20+02:00,4003,15.442,0,0
26/07/17,walking,walking,2017-07-26T20:50:59+02:00,2017-07-26T20:51:27+02:00,28,0.021,42,1
27/07/17,walking,walking,2017-07-27T08:38:29+02:00,2017-07-27T08:38:58+02:00,29,0.030,60,2
27/07/17,cycling,cycling,2017-07-27T08:57:50+02:00,2017-07-27T11:30:11+02:00,9141,56.364,0,1551
27/07/17,cycling,cycling,2017-07-27T11:55:16+02:00,2017-07-27T12:37:46+02:00,2550,12.307,0,345
27/07/17,cycling,cycling,2017-07-27T13:03:45+02:00,2017-07-27T13:37:06+02:00,2001,2.704,0,91
27/07/17,cycling,cycling,2017-07-27T14:11:14+02:00,2017-07-27T14:15:56+02:00,282,0.775,0,23
27/07/17,walking,walking,2017-07-27T14:20:54+02:00,2017-07-27T14:21:13+02:00,19,0.015,30,1
27/07/17,cycling,cycling,2017-07-27T15:15:14+02:00,2017-07-27T15:20:35+02:00,321,0.867,0,26
27/07/17,cycling,cycling,2017-07-27T15:45:32+02:00,2017-07-27T15:56:46+02:00,674,2.376,0,68
27/07/17,cycling,cycling,2017-07-27T16:04:20+02:00,2017-07-27T17:55:43+02:00,6683,32.016,0,897
27/07/17,cycling,cycling,2017-07-27T18:15:18+02:00,2017-07-27T19:06:02+02:00,3044,15.291,0,427
27/07/17,walking,walking,2017-07-27T20:05:20+02:00,2017-07-27T20:05:39+02:00,19,0.015,30,1
28/07/17,walking,walking,2017-07-28T10:24:49+02:00,2017-07-28T10:25:22+02:00,33,0.025,50,2
28/07/17,walking,walking,2017-07-28T10:27:02+02:00,2017-07-28T10:28:19+02:00,77,0.093,45,6
28/07/17,walking,walking,2017-07-28T10:28:20+02:00,2017-07-28T10:29:21+02:00,61,0.045,91,3
28/07/17,cycling,cycling,2017-07-28T10:50:04+02:00,2017-07-28T11:09:12+02:00,1148,4.062,0,117
28/07/17,cycling,cycling,2017-07-28T11:13:08+02:00,2017-07-28T11:19:51+02:00,403,1.394,0,40
28/07/17,cycling,cycling,2017-07-28T11:45:10+02:00,2017-07-28T14:34:37+02:00,10167,58.190,0,1609
28/07/17,cycling,cycling,2017-07-28T16:33:30+02:00,2017-07-28T20:14:31+02:00,13261,65.679,0,1835
28/07/17,walking,walking,2017-07-28T20:17:04+02:00,2017-07-28T20:18:11+02:00,67,0.050,101,3
29/07/17,walking,walking,2017-07-29T07:09:06+02:00,2017-07-29T07:09:35+02:00,29,0.014,20,1
29/07/17,cycling,cycling,2017-07-29T08:35:08+02:00,2017-07-29T10:40:31+02:00,7523,27.559,0,791
29/07/17,cycling,cycling,2017-07-29T11:01:00+02:00,2017-07-29T12:51:24+02:00,6624,36.606,0,1015
29/07/17,cycling,cycling,2017-07-29T12:54:58+02:00,2017-07-29T14:09:23+02:00,4465,24.247,0,673
29/07/17,walking,walking,2017-07-29T14:17:02+02:00,2017-07-29T14:17:35+02:00,33,0.025,50,2
29/07/17,cycling,cycling,2017-07-29T14:59:37+02:00,2017-07-29T16:09:01+02:00,4164,27.900,0,764
29/07/17,cycling,cycling,2017-07-29T16:42:05+02:00,2017-07-29T16:52:47+02:00,642,0.911,0,30
29/07/17,walking,walking,2017-07-29T17:23:28+02:00,2017-07-29T17:31:20+02:00,472,0.422,722,27
29/07/17,walking,walking,2017-07-29T17:32:18+02:00,2017-07-29T17:32:29+02:00,11,0.009,18,1
29/07/17,walking,walking,2017-07-29T19:05:15+02:00,2017-07-29T19:06:11+02:00,56,0.045,90,3
29/07/17,walking,walking,2017-07-29T19:14:06+02:00,2017-07-29T19:20:04+02:00,358,0.403,537,25
29/07/17,walking,walking,2017-07-29T20:13:47+02:00,2017-07-29T20:18:31+02:00,284,0.320,427,20
