Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
15/05/17,cycling,cycling,2017-05-15T00:00:00+02:00,2017-05-15T00:11:51+02:00,711,2.572,0,74
15/05/17,walking,walking,2017-05-15T08:24:45+02:00,2017-05-15T08:24:53+02:00,8,0.006,12,0
15/05/17,walking,walking,2017-05-15T09:00:00+02:00,2017-05-15T09:00:42+02:00,42,0.021,42,1
15/05/17,walking,walking,2017-05-15T21:34:06+02:00,2017-05-15T21:35:05+02:00,59,0.049,99,3
15/05/17,walking,walking,2017-05-15T21:36:50+02:00,2017-05-15T21:52:08+02:00,918,0.913,1346,57
16/05/17,cycling,cycling,2017-05-16T09:51:19+02:00,2017-05-16T10:36:51+02:00,2732,16.082,0,444
16/05/17,walking,walking,2017-05-16T10:38:46+02:00,2017-05-16T10:40:32+02:00,106,0.079,159,5
16/05/17,walking,walking,2017-05-16T10:57:22+02:00,2017-05-16T10:58:05+02:00,43,0.032,64,2
16/05/17,walking,walking,2017-05-16T11:49:50+02:00,2017-05-16T11:50:19+02:00,29,0.020,40,1
16/05/17,transport,transport,2017-05-16T12:38:45+02:00,2017-05-16T12:41:44+02:00,179,0.535,0,0
16/05/17,walking,walking,2017-05-16T12:42:02+02:00,2017-05-16T12:45:13+02:00,191,0.215,286,14
16/05/17,walking,walking,2017-05-16T13:00:20+02:00,2017-05-16T13:05:24+02:00,304,0.338,451,21
16/05/17,walking,walking,2017-05-16T13:52:26+02:00,2017-05-16T13:53:06+02:00,40,0.030,60,2
16/05/17,walking,walking,2017-05-16T14:00:21+02:00,2017-05-16T14:00:50+02:00,29,0.025,50,2
16/05/17,walking,walking,2017-05-16T20:38:16+02:00,2017-05-16T20:40:33+02:00,137,0.166,221,10
16/05/17,cycling,cycling,2017-05-16T20:47:12+02:00,2017-05-16T21:33:26+02:00,2774,16.429,0,453
16/05/17,walking,walking,2017-05-16T21:50:58+02:00,2017-05-16T21:51:16+02:00,18,0.013,27,1
17/05/17,cycling,cycling,2017-05-17T09:31:19+02:00,2017-05-17T10:13:39+02:00,2540,16.257,0,446
17/05/17,walking,walking,2017-05-17T10:14:16+02:00,2017-05-17T10:14:49+02:00,33,0.025,50,2
17/05/17,walking,walking,2017-05-17T10:21:27+02:00,2017-05-17T10:27:01+02:00,334,0.280,560,18
17/05/17,cycling,cycling,2017-05-17T10:27:02+02:00,2017-05-17T10:31:52+02:00,290,0.553,0,17
