Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
29/03/17,walking,walking,2017-03-29T16:44:32+02:00,2017-03-29T16:44:37+02:00,5,0.003,6,0
29/03/17,walking,walking,2017-03-29T16:45:28+02:00,2017-03-29T16:48:53+02:00,205,0.297,248,19
29/03/17,cycling,cycling,2017-03-29T16:48:53+02:00,2017-03-29T16:54:22+02:00,329,0.814,0,24
29/03/17,walking,walking,2017-03-29T18:15:40+02:00,2017-03-29T18:16:13+02:00,33,0.025,50,2
29/03/17,cycling,cycling,2017-03-29T18:19:14+02:00,2017-03-29T18:30:30+02:00,676,1.356,0,42
29/03/17,walking,walking,2017-03-29T18:44:34+02:00,2017-03-29T18:45:14+02:00,40,0.030,60,2
29/03/17,transport,transport,2017-03-29T18:45:48+02:00,2017-03-29T19:29:33+02:00,2625,16.103,0,0
29/03/17,walking,walking,2017-03-29T19:29:34+02:00,2017-03-29T19:30:01+02:00,27,0.020,41,1
30/03/17,walking,walking,2017-03-30T08:05:03+02:00,2017-03-30T08:07:38+02:00,155,0.164,218,10
30/03/17,walking,walking,2017-03-30T08:13:17+02:00,2017-03-30T08:17:10+02:00,233,0.328,433,21
30/03/17,cycling,cycling,2017-03-30T08:17:10+02:00,2017-03-30T08:27:39+02:00,629,2.105,0,61
30/03/17,walking,walking,2017-03-30T08:29:06+02:00,2017-03-30T08:34:23+02:00,317,0.327,460,21
30/03/17,walking,walking,2017-03-30T08:41:15+02:00,2017-03-30T08:46:29+02:00,314,0.354,472,22
30/03/17,walking,walking,2017-03-30T12:05:48+02:00,2017-03-30T12:07:14+02:00,86,0.065,130,4
30/03/17,walking,walking,2017-03-30T12:13:18+02:00,2017-03-30T12:15:38+02:00,140,0.158,211,10
30/03/17,walking,walking,2017-03-30T12:45:40+02:00,2017-03-30T12:54:47+02:00,547,0.533,1047,34
30/03/17,walking,walking,2017-03-30T12:57:02+02:00,2017-03-30T12:57:28+02:00,26,0.020,40,1
30/03/17,walking,walking,2017-03-30T13:31:07+02:00,2017-03-30T13:31:36+02:00,29,0.030,60,2
30/03/17,walking,walking,2017-03-30T15:29:36+02:00,2017-03-30T15:31:25+02:00,109,0.069,139,4
30/03/17,running,running,2017-03-30T15:48:13+02:00,2017-03-30T15:55:28+02:00,435,0.797,800,63
30/03/17,transport,transport,2017-03-30T15:59:30+02:00,2017-03-30T20:07:14+02:00,14864,341.495,0,0
30/03/17,walking,walking,2017-03-30T20:07:25+02:00,2017-03-30T20:10:05+02:00,160,0.181,241,11
30/03/17,walking,walking,2017-03-30T21:19:18+02:00,2017-03-30T21:19:47+02:00,29,0.014,16,1
30/03/17,transport,transport,2017-03-30T21:25:25+02:00,2017-03-30T22:42:35+02:00,4630,53.156,0,0
30/03/17,walking,walking,2017-03-30T22:42:35+02:00,2017-03-30T22:51:29+02:00,534,0.647,994,41
30/03/17,walking,walking,2017-03-30T22:55:29+02:00,2017-03-30T22:56:34+02:00,65,0.049,98,3
30/03/17,walking,walking,2017-03-30T23:23:33+02:00,2017-03-30T23:26:03+02:00,150,0.161,215,10
31/03/17,walking,walking,2017-03-31T08:21:02+02:00,2017-03-31T08:22:21+02:00,79,0.059,119,4
31/03/17,walking,walking,2017-03-31T09:46:01+02:00,2017-03-31T09:50:08+02:00,247,0.185,213,12
31/03/17,walking,walking,2017-03-31T12:33:25+02:00,2017-03-31T12:34:28+02:00,63,0.045,90,3
31/03/17,walking,walking,2017-03-31T12:59:50+02:00,2017-03-31T13:01:13+02:00,83,0.059,119,4
31/03/17,walking,walking,2017-03-31T18:28:39+02:00,2017-03-31T18:29:32+02:00,53,0.040,80,3
31/03/17,walking,walking,2017-03-31T18:30:59+02:00,2017-03-31T18:32:12+02:00,73,0.055,110,3
31/03/17,walking,walking,2017-03-31T19:04:37+02:00,2017-03-31T19:05:37+02:00,60,0.054,109,3
31/03/17,walking,walking,2017-03-31T22:02:29+02:00,2017-03-31T22:02:58+02:00,29,0.015,30,1
01/04/17,walking,walking,2017-04-01T10:20:11+02:00,2017-04-01T10:21:10+02:00,59,0.060,120,4
01/04/17,walking,walking,2017-04-01T12:23:45+02:00,2017-04-01T12:24:14+02:00,29,0.015,30,1
01/04/17,walking,walking,2017-04-01T15:27:14+02:00,2017-04-01T15:30:18+02:00,184,0.163,326,10
01/04/17,walking,walking,2017-04-01T15:32:54+02:00,2017-04-01T15:33:14+02:00,20,0.015,30,1
01/04/17,walking,walking,2017-04-01T15:36:22+02:00,2017-04-01T16:00:22+02:00,1440,1.471,2196,93
01/04/17,walking,walking,2017-04-01T16:20:17+02:00,2017-04-01T16:22:43+02:00,146,0.188,251,12
01/04/17,walking,walking,2017-04-01T16:22:44+02:00,2017-04-01T16:26:02+02:00,198,0.223,298,14
01/04/17,walking,walking,2017-04-01T16:45:14+02:00,2017-04-01T16:58:20+02:00,786,1.018,1364,64
01/04/17,walking,walking,2017-04-01T16:59:11+02:00,2017-04-01T16:59:32+02:00,21,0.016,32,1
01/04/17,walking,walking,2017-04-01T17:11:58+02:00,2017-04-01T17:13:01+02:00,63,0.055,110,3
01/04/17,running,running,2017-04-01T17:13:50+02:00,2017-04-01T17:24:11+02:00,621,1.681,1599,128
01/04/17,walking,walking,2017-04-01T17:24:12+02:00,2017-04-01T17:24:27+02:00,15,0.011,23,1
01/04/17,running,running,2017-04-01T17:26:16+02:00,2017-04-01T17:58:27+02:00,1931,3.949,4403,308
01/04/17,walking,walking,2017-04-01T17:58:31+02:00,2017-04-01T17:59:11+02:00,40,0.030,60,2
01/04/17,walking,walking,2017-04-01T18:00:06+02:00,2017-04-01T18:02:01+02:00,115,0.089,178,6
01/04/17,walking,walking,2017-04-01T19:08:53+02:00,2017-04-01T19:09:22+02:00,29,0.030,60,2
01/04/17,walking,walking,2017-04-01T19:28:56+02:00,2017-04-01T19:30:03+02:00,67,0.050,100,3
01/04/17,walking,walking,2017-04-01T20:17:33+02:00,2017-04-01T20:17:59+02:00,26,0.020,40,1
01/04/17,walking,walking,2017-04-01T20:22:02+02:00,2017-04-01T20:24:23+02:00,141,0.108,155,7
01/04/17,walking,walking,2017-04-01T20:24:23+02:00,2017-04-01T20:24:27+02:00,4,0.003,7,0
01/04/17,walking,walking,2017-04-01T23:19:07+02:00,2017-04-01T23:19:36+02:00,29,0.025,50,2
02/04/17,walking,walking,2017-04-02T09:25:53+02:00,2017-04-02T09:27:19+02:00,86,0.057,114,4
02/04/17,walking,walking,2017-04-02T10:00:00+02:00,2017-04-02T10:00:44+02:00,44,0.040,80,3
02/04/17,walking,walking,2017-04-02T10:06:35+02:00,2017-04-02T10:09:34+02:00,179,0.202,269,13
02/04/17,walking,walking,2017-04-02T10:21:15+02:00,2017-04-02T10:32:30+02:00,675,1.140,1145,72
02/04/17,transport,transport,2017-04-02T10:43:07+02:00,2017-04-02T11:03:45+02:00,1238,21.437,0,0
02/04/17,transport,transport,2017-04-02T11:15:00+02:00,2017-04-02T11:52:45+02:00,2265,32.499,0,0
02/04/17,transport,transport,2017-04-02T12:18:34+02:00,2017-04-02T15:43:43+02:00,12309,329.285,0,0
02/04/17,walking,walking,2017-04-02T15:43:43+02:00,2017-04-02T15:57:43+02:00,840,0.827,1654,52
02/04/17,transport,transport,2017-04-02T15:57:44+02:00,2017-04-02T16:12:09+02:00,865,5.937,0,0
02/04/17,walking,walking,2017-04-02T16:14:31+02:00,2017-04-02T16:18:31+02:00,240,0.287,383,18
02/04/17,walking,walking,2017-04-02T16:18:32+02:00,2017-04-02T16:21:31+02:00,179,0.170,250,11
02/04/17,walking,walking,2017-04-02T16:21:32+02:00,2017-04-02T16:22:20+02:00,48,0.036,73,2
