Date,Type,Name,Start,End,Duration
03/07/17,place,"Place in Christianshavn, København",2017-07-03T00:00:00+02:00,2017-07-03T08:23:24+02:00,30204
03/07/17,move,walking,2017-07-03T08:23:24+02:00,2017-07-03T08:24:04+02:00,40
03/07/17,move,cycling,2017-07-03T08:24:04+02:00,2017-07-03T08:32:01+02:00,477
03/07/17,place,"Place in Østerport, København",2017-07-03T08:32:02+02:00,2017-07-03T12:16:39+02:00,13477
03/07/17,move,walking,2017-07-03T12:16:39+02:00,2017-07-03T12:22:16+02:00,337
03/07/17,place,"Place in Indre By, København",2017-07-03T12:22:17+02:00,2017-07-03T12:42:39+02:00,1222
03/07/17,move,walking,2017-07-03T12:42:39+02:00,2017-07-03T12:50:43+02:00,484
03/07/17,place,"Place in Østerport, København",2017-07-03T12:50:44+02:00,2017-07-03T14:18:47+02:00,5283
03/07/17,move,walking,2017-07-03T14:18:47+02:00,2017-07-03T14:22:46+02:00,239
03/07/17,place,"Place in Indre By, København",2017-07-03T14:22:47+02:00,2017-07-03T14:59:38+02:00,2211
03/07/17,move,transport,2017-07-03T14:59:38+02:00,2017-07-03T15:03:05+02:00,207
03/07/17,place,"Place in Østerport, København",2017-07-03T15:03:06+02:00,2017-07-03T15:53:23+02:00,3017
03/07/17,move,cycling,2017-07-03T15:53:23+02:00,2017-07-03T15:56:55+02:00,212
03/07/17,move,transport,2017-07-03T15:56:55+02:00,2017-07-03T16:00:03+02:00,188
03/07/17,place,"Place in Indre By, København",2017-07-03T16:00:04+02:00,2017-07-03T16:17:00+02:00,1016
03/07/17,move,walking,2017-07-03T16:17:00+02:00,2017-07-03T16:22:47+02:00,347
03/07/17,move,cycling,2017-07-03T16:22:47+02:00,2017-07-03T16:28:11+02:00,324
03/07/17,place,"Place in Christianshavn, København",2017-07-03T16:28:12+02:00,2017-07-03T16:50:49+02:00,1357
03/07/17,move,cycling,2017-07-03T16:50:49+02:00,2017-07-03T17:00:25+02:00,576
03/07/17,place,"Place in Amagerbro Station, København",2017-07-03T17:00:26+02:00,2017-07-03T18:14:03+02:00,4417
03/07/17,move,cycling,2017-07-03T18:14:03+02:00,2017-07-03T18:23:10+02:00,547
03/07/17,place,"Place in Christianshavn, København",2017-07-03T18:23:11+02:00,2017-07-03T19:29:03+02:00,3952
03/07/17,move,cycling,2017-07-03T19:29:03+02:00,2017-07-03T19:32:55+02:00,232
03/07/17,move,walking,2017-07-03T19:32:55+02:00,2017-07-03T19:49:50+02:00,1015
03/07/17,place,"Place in Centrum, København",2017-07-03T19:49:51+02:00,2017-07-03T20:11:11+02:00,1280
03/07/17,move,walking,2017-07-03T20:11:11+02:00,2017-07-03T20:20:59+02:00,588
03/07/17,move,walking,2017-07-03T20:33:10+02:00,2017-07-03T20:45:31+02:00,741
03/07/17,move,transport,2017-07-03T20:45:32+02:00,2017-07-03T20:48:11+02:00,159
03/07/17,move,transport,2017-07-03T20:48:12+02:00,2017-07-03T21:01:37+02:00,805
03/07/17,move,cycling,2017-07-03T21:01:37+02:00,2017-07-03T21:05:46+02:00,249
03/07/17,place,"Place in Christianshavn, København",2017-07-03T21:12:07+02:00,2017-07-04T00:00:00+02:00,10073
04/07/17,place,"Place in Christianshavn, København",2017-07-04T00:00:00+02:00,2017-07-04T12:44:16+02:00,45856
04/07/17,move,cycling,2017-07-04T12:44:16+02:00,2017-07-04T12:49:10+02:00,294
04/07/17,place,"Place in Indre By, København",2017-07-04T12:49:11+02:00,2017-07-04T13:12:21+02:00,1390
04/07/17,move,cycling,2017-07-04T13:12:21+02:00,2017-07-04T13:16:46+02:00,265
04/07/17,place,"Place in Christianshavn, København",2017-07-04T13:17:23+02:00,2017-07-04T18:14:29+02:00,17826
04/07/17,move,transport,2017-07-04T18:14:29+02:00,2017-07-04T18:50:31+02:00,2162
04/07/17,move,walking,2017-07-04T18:50:31+02:00,2017-07-04T18:50:54+02:00,23
04/07/17,place,"Place in Christianshavn, København",2017-07-04T18:50:54+02:00,2017-07-04T20:27:38+02:00,5804
04/07/17,move,walking,2017-07-04T20:27:38+02:00,2017-07-04T20:32:32+02:00,294
04/07/17,move,transport,2017-07-04T20:32:32+02:00,2017-07-04T20:48:12+02:00,940
04/07/17,place,Place in Kastrup,2017-07-04T20:51:38+02:00,2017-07-04T21:46:33+02:00,3295
04/07/17,place,Place in Kastrup,2017-07-04T21:46:33+02:00,2017-07-04T22:01:29+02:00,896
04/07/17,place,Place in Kastrup,2017-07-04T22:01:30+02:00,2017-07-04T22:23:51+02:00,1341
04/07/17,move,transport,2017-07-04T22:23:52+02:00,2017-07-04T23:59:59+02:00,5767
05/07/17,move,transport,2017-07-05T00:00:00+02:00,2017-07-05T00:28:00+02:00,1680
05/07/17,place,Place in Tallinn,2017-07-05T00:28:01+02:00,2017-07-05T09:33:40+02:00,32739
05/07/17,move,cycling,2017-07-05T09:33:40+02:00,2017-07-05T10:07:18+02:00,2018
05/07/17,place,Place in Tallinn,2017-07-05T10:07:19+02:00,2017-07-05T10:11:19+02:00,240
05/07/17,move,cycling,2017-07-05T10:11:19+02:00,2017-07-05T10:19:57+02:00,518
05/07/17,move,cycling,2017-07-05T10:19:58+02:00,2017-07-05T10:26:16+02:00,378
05/07/17,place,Place in Tallinn,2017-07-05T10:26:17+02:00,2017-07-05T10:56:32+02:00,1815
05/07/17,move,cycling,2017-07-05T10:56:32+02:00,2017-07-05T11:03:18+02:00,406
05/07/17,place,Place in Tallinn,2017-07-05T11:03:19+02:00,2017-07-05T11:10:57+02:00,458
05/07/17,move,cycling,2017-07-05T11:10:57+02:00,2017-07-05T11:34:50+02:00,1433
05/07/17,place,Place in Tallinn,2017-07-05T11:34:51+02:00,2017-07-05T11:54:57+02:00,1206
05/07/17,move,cycling,2017-07-05T11:54:57+02:00,2017-07-05T11:57:40+02:00,163
05/07/17,move,cycling,2017-07-05T12:00:29+02:00,2017-07-05T12:25:28+02:00,1499
05/07/17,place,Place in Tallinn,2017-07-05T12:25:29+02:00,2017-07-05T14:21:10+02:00,6941
05/07/17,move,cycling,2017-07-05T15:34:33+02:00,2017-07-05T17:17:21+02:00,6168
05/07/17,place,Place in Vääna-Jõesuu,2017-07-05T17:17:22+02:00,2017-07-05T18:12:35+02:00,3313
05/07/17,move,cycling,2017-07-05T18:12:35+02:00,2017-07-05T19:34:06+02:00,4891
05/07/17,move,cycling,2017-07-05T19:47:00+02:00,2017-07-05T19:54:04+02:00,424
05/07/17,place,Place in Paldiski,2017-07-05T19:54:05+02:00,2017-07-06T00:00:00+02:00,14755
06/07/17,place,Place in Paldiski,2017-07-06T00:00:00+02:00,2017-07-06T13:24:00+02:00,48240
06/07/17,move,cycling,2017-07-06T13:24:00+02:00,2017-07-06T13:41:43+02:00,1063
06/07/17,place,Place in Paldiski,2017-07-06T13:41:44+02:00,2017-07-06T13:58:12+02:00,988
06/07/17,move,cycling,2017-07-06T13:58:12+02:00,2017-07-06T15:43:32+02:00,6320
06/07/17,place,Place in Risti,2017-07-06T15:43:33+02:00,2017-07-06T15:53:56+02:00,623
