Date,Type,Name,Start,End,Duration
08/05/17,place,"Place in Christianshavn, København",2017-05-08T00:00:00+02:00,2017-05-08T08:01:44+02:00,28904
08/05/17,move,cycling,2017-05-08T08:01:44+02:00,2017-05-08T08:09:06+02:00,442
08/05/17,place,"Place in Østerport, København",2017-05-08T08:09:07+02:00,2017-05-08T12:14:46+02:00,14739
08/05/17,move,walking,2017-05-08T12:14:46+02:00,2017-05-08T12:20:21+02:00,335
08/05/17,place,"Place in Indre By, København",2017-05-08T12:20:22+02:00,2017-05-08T12:57:14+02:00,2212
08/05/17,move,walking,2017-05-08T12:57:14+02:00,2017-05-08T13:04:53+02:00,459
08/05/17,place,"Place in Østerport, København",2017-05-08T13:04:53+02:00,2017-05-08T16:45:29+02:00,13236
08/05/17,move,cycling,2017-05-08T16:45:29+02:00,2017-05-08T16:57:35+02:00,726
08/05/17,place,"Place in Christianshavn, København",2017-05-08T16:57:36+02:00,2017-05-09T00:00:00+02:00,25344
09/05/17,place,"Place in Christianshavn, København",2017-05-09T00:00:00+02:00,2017-05-09T07:58:09+02:00,28689
09/05/17,place,"Place in Christianshavn, København",2017-05-09T07:58:10+02:00,2017-05-09T09:37:07+02:00,5937
09/05/17,move,cycling,2017-05-09T09:37:07+02:00,2017-05-09T10:21:39+02:00,2672
09/05/17,place,Place in Kongens Lyngby,2017-05-09T10:21:39+02:00,2017-05-09T10:37:36+02:00,957
09/05/17,move,walking,2017-05-09T10:37:36+02:00,2017-05-09T10:42:55+02:00,319
09/05/17,place,Place in Kongens Lyngby,2017-05-09T10:42:56+02:00,2017-05-09T12:38:27+02:00,6931
09/05/17,move,walking,2017-05-09T12:38:27+02:00,2017-05-09T12:46:07+02:00,460
09/05/17,place,Place in Kongens Lyngby,2017-05-09T12:46:08+02:00,2017-05-09T13:13:38+02:00,1650
09/05/17,move,walking,2017-05-09T13:13:38+02:00,2017-05-09T13:16:10+02:00,152
09/05/17,place,Place in Kongens Lyngby,2017-05-09T13:16:10+02:00,2017-05-09T23:23:06+02:00,36416
09/05/17,move,walking,2017-05-09T23:23:06+02:00,2017-05-09T23:29:38+02:00,392
09/05/17,place,Place in Kongens Lyngby,2017-05-09T23:29:39+02:00,2017-05-09T23:34:58+02:00,319
09/05/17,move,cycling,2017-05-09T23:34:58+02:00,2017-05-09T23:59:59+02:00,1501
10/05/17,move,cycling,2017-05-10T00:00:00+02:00,2017-05-10T00:19:26+02:00,1166
10/05/17,place,"Place in Christianshavn, København",2017-05-10T00:19:26+02:00,2017-05-10T07:49:46+02:00,27020
10/05/17,move,cycling,2017-05-10T07:49:46+02:00,2017-05-10T07:59:48+02:00,602
10/05/17,place,"Place in Østerport, København",2017-05-10T07:59:49+02:00,2017-05-10T11:57:47+02:00,14278
10/05/17,move,cycling,2017-05-10T11:57:47+02:00,2017-05-10T12:33:45+02:00,2158
10/05/17,move,cycling,2017-05-10T12:33:46+02:00,2017-05-10T12:35:07+02:00,81
10/05/17,place,Place in Kongens Lyngby,2017-05-10T12:54:47+02:00,2017-05-10T13:08:29+02:00,822
10/05/17,move,transport,2017-05-10T13:08:29+02:00,2017-05-10T13:12:21+02:00,232
10/05/17,place,Place in Kongens Lyngby,2017-05-10T13:12:21+02:00,2017-05-10T13:27:00+02:00,879
10/05/17,place,Place in Kongens Lyngby,2017-05-10T13:27:01+02:00,2017-05-10T13:39:12+02:00,731
10/05/17,move,cycling,2017-05-10T13:39:12+02:00,2017-05-10T14:19:06+02:00,2394
10/05/17,place,"Place in Indre By, København",2017-05-10T14:19:07+02:00,2017-05-10T14:26:44+02:00,457
10/05/17,move,walking,2017-05-10T14:26:44+02:00,2017-05-10T14:30:44+02:00,240
