Date,Type,Name,Start,End,Duration
17/04/17,place,Place in Reykjavík,2017-04-17T00:00:00+02:00,2017-04-17T00:08:13+02:00,493
17/04/17,move,walking,2017-04-17T00:08:13+02:00,2017-04-17T00:23:21+02:00,908
17/04/17,place,Place in Reykjavík,2017-04-17T00:23:22+02:00,2017-04-17T15:23:29+02:00,54007
17/04/17,move,walking,2017-04-17T15:23:29+02:00,2017-04-17T15:32:17+02:00,528
17/04/17,place,Place in Reykjavík,2017-04-17T15:32:18+02:00,2017-04-17T15:53:01+02:00,1243
17/04/17,place,Place in Reykjavík,2017-04-17T15:53:02+02:00,2017-04-17T16:05:16+02:00,734
17/04/17,move,walking,2017-04-17T16:05:16+02:00,2017-04-17T16:08:37+02:00,201
17/04/17,place,Place in Reykjavík,2017-04-17T16:08:38+02:00,2017-04-17T19:35:09+02:00,12391
17/04/17,move,walking,2017-04-17T19:35:09+02:00,2017-04-17T19:46:55+02:00,706
17/04/17,place,Place in Reykjavík,2017-04-17T19:46:56+02:00,2017-04-17T20:10:20+02:00,1404
17/04/17,move,walking,2017-04-17T20:10:20+02:00,2017-04-17T20:16:10+02:00,350
17/04/17,place,Place in Reykjavík,2017-04-17T20:16:11+02:00,2017-04-17T20:18:52+02:00,161
17/04/17,move,walking,2017-04-17T20:18:52+02:00,2017-04-17T20:32:50+02:00,838
17/04/17,place,Place in Reykjavík,2017-04-17T20:32:51+02:00,2017-04-17T21:55:42+02:00,4971
17/04/17,move,walking,2017-04-17T21:55:42+02:00,2017-04-17T22:04:32+02:00,530
17/04/17,place,Place in Reykjavík,2017-04-17T22:04:33+02:00,2017-04-18T00:00:00+02:00,6927
18/04/17,place,Place in Reykjavík,2017-04-18T00:00:00+02:00,2017-04-18T12:03:52+02:00,43432
18/04/17,move,walking,2017-04-18T12:03:52+02:00,2017-04-18T12:15:00+02:00,668
18/04/17,place,Place in Reykjavík,2017-04-18T12:15:01+02:00,2017-04-18T12:53:32+02:00,2311
18/04/17,place,Place in Reykjavík,2017-04-18T12:53:32+02:00,2017-04-18T13:05:13+02:00,701
18/04/17,place,Place in Reykjavík,2017-04-18T13:05:14+02:00,2017-04-18T13:21:58+02:00,1004
