Date,Type,Name,Start,End,Duration
22/06/17,place,"Place in Christianshavn, København",2017-06-22T00:00:00+02:00,2017-06-22T07:59:10+02:00,28750
22/06/17,move,cycling,2017-06-22T07:59:10+02:00,2017-06-22T08:10:17+02:00,667
22/06/17,place,"Place in Østerport, København",2017-06-22T08:10:18+02:00,2017-06-22T08:24:05+02:00,827
22/06/17,move,walking,2017-06-22T08:24:05+02:00,2017-06-22T08:31:02+02:00,417
22/06/17,place,"Place in Indre By, København",2017-06-22T08:31:03+02:00,2017-06-22T12:25:53+02:00,14090
22/06/17,move,walking,2017-06-22T12:25:53+02:00,2017-06-22T12:31:59+02:00,366
22/06/17,place,"Place in Østerport, København",2017-06-22T12:32:00+02:00,2017-06-22T16:00:07+02:00,12487
22/06/17,move,cycling,2017-06-22T16:00:07+02:00,2017-06-22T16:09:34+02:00,567
22/06/17,place,"Place in Christianshavn, København",2017-06-22T16:09:35+02:00,2017-06-22T16:22:12+02:00,757
22/06/17,move,transport,2017-06-22T16:22:12+02:00,2017-06-22T16:37:13+02:00,901
22/06/17,place,"Place in Amagerbro Station, København",2017-06-22T16:37:14+02:00,2017-06-22T17:47:07+02:00,4193
22/06/17,move,cycling,2017-06-22T17:47:07+02:00,2017-06-22T17:57:27+02:00,620
22/06/17,place,"Place in Christianshavn, København",2017-06-22T17:57:28+02:00,2017-06-23T00:00:00+02:00,21752
