Date,Type,Name,Start,End,Duration
18/05/17,place,"Place in Christianshavn, København",2017-05-18T00:00:00+02:00,2017-05-18T08:09:40+02:00,29380
18/05/17,move,cycling,2017-05-18T08:09:40+02:00,2017-05-18T08:17:46+02:00,486
18/05/17,move,walking,2017-05-18T08:17:47+02:00,2017-05-18T08:18:34+02:00,47
18/05/17,place,"Place in Østerport, København",2017-05-18T08:18:35+02:00,2017-05-18T12:23:52+02:00,14717
18/05/17,move,walking,2017-05-18T12:23:52+02:00,2017-05-18T12:29:00+02:00,308
18/05/17,place,"Place in Indre By, København",2017-05-18T12:29:01+02:00,2017-05-18T12:55:00+02:00,1559
18/05/17,move,walking,2017-05-18T12:55:00+02:00,2017-05-18T13:06:38+02:00,698
18/05/17,place,"Place in Østerport, København",2017-05-18T13:06:39+02:00,2017-05-18T16:17:35+02:00,11456
18/05/17,move,cycling,2017-05-18T16:17:35+02:00,2017-05-18T16:43:40+02:00,1565
18/05/17,place,Place in Gentofte,2017-05-18T16:43:41+02:00,2017-05-18T16:54:26+02:00,645
18/05/17,move,cycling,2017-05-18T16:54:26+02:00,2017-05-18T16:58:10+02:00,224
18/05/17,place,Place in Gentofte,2017-05-18T16:58:11+02:00,2017-05-18T20:50:10+02:00,13919
18/05/17,move,transport,2017-05-18T20:50:10+02:00,2017-05-18T21:11:25+02:00,1275
18/05/17,place,"Place in Nørrebro, København",2017-05-18T21:11:26+02:00,2017-05-19T00:00:00+02:00,10114
