Date,Type,Name,Start,End,Duration
14/08/17,move,walking,2017-08-14T00:00:00+02:00,2017-08-14T00:00:41+02:00,41
14/08/17,place,Place in Sarajevo,2017-08-14T00:00:42+02:00,2017-08-14T10:42:02+02:00,38480
14/08/17,place,Place in Sarajevo,2017-08-14T10:42:03+02:00,2017-08-14T10:55:02+02:00,779
14/08/17,place,Place in Sarajevo,2017-08-14T10:55:03+02:00,2017-08-14T13:52:01+02:00,10618
14/08/17,place,Place in Sarajevo,2017-08-14T17:29:03+02:00,2017-08-14T18:57:56+02:00,5333
14/08/17,move,walking,2017-08-14T18:57:56+02:00,2017-08-14T19:03:51+02:00,355
14/08/17,place,Place in Sarajevo,2017-08-14T19:03:52+02:00,2017-08-14T19:06:39+02:00,167
14/08/17,move,walking,2017-08-14T19:06:39+02:00,2017-08-14T19:14:12+02:00,453
14/08/17,place,Place in Sarajevo,2017-08-14T19:14:13+02:00,2017-08-14T21:09:14+02:00,6901
14/08/17,move,walking,2017-08-14T21:09:14+02:00,2017-08-14T21:35:06+02:00,1552
14/08/17,place,Place in Sarajevo,2017-08-14T21:35:07+02:00,2017-08-14T21:43:34+02:00,507
14/08/17,place,Place in Sarajevo,2017-08-14T21:43:35+02:00,2017-08-15T00:00:00+02:00,8185
