Date,Type,Name,Start,End,Duration
18/08/17,place,Place in Sarajevo,2017-08-18T00:00:00+02:00,2017-08-18T07:45:10+02:00,27910
18/08/17,move,walking,2017-08-18T07:45:10+02:00,2017-08-18T07:55:23+02:00,613
18/08/17,place,Place in Sarajevo,2017-08-18T07:55:24+02:00,2017-08-18T07:58:33+02:00,189
18/08/17,move,walking,2017-08-18T07:58:33+02:00,2017-08-18T08:04:08+02:00,335
18/08/17,place,Place in Sarajevo,2017-08-18T08:04:08+02:00,2017-08-18T08:49:24+02:00,2716
18/08/17,place,Place in Sarajevo,2017-08-18T08:49:25+02:00,2017-08-18T09:03:49+02:00,864
18/08/17,move,transport,2017-08-18T09:03:49+02:00,2017-08-18T09:31:43+02:00,1674
18/08/17,move,walking,2017-08-18T09:31:44+02:00,2017-08-18T09:43:16+02:00,692
18/08/17,place,Place in Sarajevo,2017-08-18T09:43:17+02:00,2017-08-18T10:00:43+02:00,1046
18/08/17,place,Place in Sarajevo,2017-08-18T10:00:44+02:00,2017-08-18T10:09:52+02:00,548
18/08/17,move,transport,2017-08-18T10:09:52+02:00,2017-08-18T11:09:38+02:00,3586
18/08/17,place,Place in Belgrade,2017-08-18T11:09:38+02:00,2017-08-18T11:34:26+02:00,1488
18/08/17,place,Place in Belgrade,2017-08-18T11:34:27+02:00,2017-08-18T13:47:01+02:00,7954
18/08/17,place,Place in Belgrade,2017-08-18T13:47:02+02:00,2017-08-18T14:49:40+02:00,3758
18/08/17,move,transport,2017-08-18T14:49:41+02:00,2017-08-18T17:36:57+02:00,10036
18/08/17,place,Place in Kifisiá,2017-08-18T17:36:58+02:00,2017-08-19T00:00:00+02:00,22982
