Date,Type,Name,Start,End,Duration
25/05/17,place,"Place in Christianshavn, København",2017-05-25T00:00:00+02:00,2017-05-25T14:16:04+02:00,51364
25/05/17,move,cycling,2017-05-25T14:16:04+02:00,2017-05-25T14:23:56+02:00,472
25/05/17,place,"Place in Centrum, København",2017-05-25T14:23:57+02:00,2017-05-25T16:20:30+02:00,6993
25/05/17,move,walking,2017-05-25T16:20:30+02:00,2017-05-25T16:29:20+02:00,530
25/05/17,move,walking,2017-05-25T16:29:21+02:00,2017-05-25T16:34:17+02:00,296
25/05/17,place,"Place in Centrum, København",2017-05-25T16:34:18+02:00,2017-05-25T17:55:19+02:00,4861
25/05/17,move,transport,2017-05-25T17:55:19+02:00,2017-05-25T17:59:33+02:00,254
25/05/17,place,"Place in Centrum, København",2017-05-25T17:59:34+02:00,2017-05-25T18:25:16+02:00,1542
25/05/17,move,walking,2017-05-25T18:25:16+02:00,2017-05-25T18:33:12+02:00,476
25/05/17,move,transport,2017-05-25T18:33:12+02:00,2017-05-25T18:45:31+02:00,739
25/05/17,place,"Place in Nørrebro, København",2017-05-25T18:45:32+02:00,2017-05-25T19:47:10+02:00,3698
25/05/17,move,transport,2017-05-25T19:47:10+02:00,2017-05-25T20:07:15+02:00,1205
25/05/17,place,"Place in Christianshavn, København",2017-05-25T20:07:16+02:00,2017-05-26T00:00:00+02:00,13964
