Date,Type,Name,Start,End,Duration
08/08/17,place,Place in Mistrás,2017-08-08T00:00:00+02:00,2017-08-08T00:00:01+02:00,1
08/08/17,move,transport,2017-08-08T00:00:01+02:00,2017-08-08T00:26:38+02:00,1597
08/08/17,place,Place in Mistrás,2017-08-08T00:26:38+02:00,2017-08-08T11:44:02+02:00,40644
08/08/17,move,walking,2017-08-08T11:44:02+02:00,2017-08-08T11:49:13+02:00,311
08/08/17,place,Place in Mistrás,2017-08-08T11:49:14+02:00,2017-08-08T12:28:52+02:00,2378
08/08/17,move,transport,2017-08-08T12:28:52+02:00,2017-08-08T15:07:10+02:00,9498
08/08/17,place,Place in Moskháton,2017-08-08T15:07:11+02:00,2017-08-08T15:16:06+02:00,535
08/08/17,move,transport,2017-08-08T15:16:06+02:00,2017-08-08T16:25:24+02:00,4158
08/08/17,place,Place in Néa Mákri,2017-08-08T16:25:25+02:00,2017-08-08T19:14:05+02:00,10120
08/08/17,place,Place in Néa Mákri,2017-08-08T19:14:06+02:00,2017-08-08T19:25:45+02:00,699
08/08/17,place,Place in Néa Mákri,2017-08-08T19:30:02+02:00,2017-08-08T19:40:34+02:00,632
08/08/17,move,transport,2017-08-08T19:40:34+02:00,2017-08-08T19:51:42+02:00,668
08/08/17,place,Place in Néa Mákri,2017-08-08T19:51:43+02:00,2017-08-08T22:18:25+02:00,8802
08/08/17,move,transport,2017-08-08T22:18:25+02:00,2017-08-08T22:58:25+02:00,2400
08/08/17,place,Place in Kifisiá,2017-08-08T22:58:26+02:00,2017-08-09T00:00:00+02:00,3694
