Date,Type,Name,Start,End,Duration
12/06/17,place,"Place in Christianshavn, København",2017-06-12T00:00:00+02:00,2017-06-12T08:13:23+02:00,29603
12/06/17,move,cycling,2017-06-12T08:13:23+02:00,2017-06-12T08:20:33+02:00,430
12/06/17,place,"Place in Østerport, København",2017-06-12T08:20:34+02:00,2017-06-12T12:10:39+02:00,13805
12/06/17,move,walking,2017-06-12T12:10:39+02:00,2017-06-12T12:18:01+02:00,442
12/06/17,place,"Place in Indre By, København",2017-06-12T12:18:01+02:00,2017-06-12T12:41:52+02:00,1431
12/06/17,move,walking,2017-06-12T12:41:52+02:00,2017-06-12T12:48:43+02:00,411
12/06/17,place,"Place in Østerport, København",2017-06-12T12:48:44+02:00,2017-06-12T16:57:15+02:00,14911
12/06/17,move,cycling,2017-06-12T16:57:15+02:00,2017-06-12T17:05:18+02:00,483
12/06/17,place,"Place in Christianshavn, København",2017-06-12T17:05:18+02:00,2017-06-12T17:25:36+02:00,1218
12/06/17,move,transport,2017-06-12T17:25:36+02:00,2017-06-12T17:31:14+02:00,338
12/06/17,place,"Place in Amagerbro Station, København",2017-06-12T17:31:15+02:00,2017-06-12T18:50:03+02:00,4728
12/06/17,move,transport,2017-06-12T18:50:03+02:00,2017-06-12T18:53:08+02:00,185
12/06/17,move,cycling,2017-06-12T18:53:08+02:00,2017-06-12T18:56:29+02:00,201
12/06/17,place,"Place in Christianshavn, København",2017-06-12T18:56:30+02:00,2017-06-13T00:00:00+02:00,18210
