Date,Type,Name,Start,End,Duration
08/07/17,place,Place in Salacgriva,2017-07-08T00:00:00+02:00,2017-07-08T11:39:27+02:00,41967
08/07/17,place,Place in Salacgrīvas pagasts,2017-07-08T11:39:28+02:00,2017-07-08T11:49:53+02:00,625
08/07/17,move,cycling,2017-07-08T11:49:53+02:00,2017-07-08T12:56:42+02:00,4009
08/07/17,place,Place in Liepupe,2017-07-08T12:56:43+02:00,2017-07-08T13:43:16+02:00,2793
08/07/17,move,cycling,2017-07-08T13:43:16+02:00,2017-07-08T14:45:03+02:00,3707
08/07/17,place,Place in Saulkrasti,2017-07-08T14:45:04+02:00,2017-07-08T15:16:30+02:00,1886
08/07/17,place,Place in Saulkrasti,2017-07-08T15:16:31+02:00,2017-07-08T16:39:44+02:00,4993
08/07/17,move,cycling,2017-07-08T16:39:44+02:00,2017-07-08T17:37:43+02:00,3479
08/07/17,place,Place in Seja,2017-07-08T17:37:44+02:00,2017-07-08T17:46:56+02:00,552
08/07/17,move,cycling,2017-07-08T17:46:56+02:00,2017-07-08T19:16:47+02:00,5391
08/07/17,place,Place in Ropazi,2017-07-08T19:16:48+02:00,2017-07-08T19:34:45+02:00,1077
08/07/17,move,transport,2017-07-08T19:34:45+02:00,2017-07-08T19:38:17+02:00,212
08/07/17,place,Place in Ropazi,2017-07-08T19:38:18+02:00,2017-07-08T19:45:32+02:00,434
08/07/17,move,cycling,2017-07-08T19:45:32+02:00,2017-07-08T20:51:01+02:00,3929
08/07/17,place,Place in Tīnūžu pagasts,2017-07-08T20:51:02+02:00,2017-07-08T20:54:36+02:00,214
08/07/17,move,cycling,2017-07-08T20:54:36+02:00,2017-07-08T21:31:09+02:00,2193
08/07/17,place,Place in Ogre,2017-07-08T21:31:10+02:00,2017-07-09T00:00:00+02:00,8930
