Date,Type,Name,Start,End,Duration
10/06/17,place,"Place in Vesterbro, København",2017-06-10T00:00:00+02:00,2017-06-10T01:12:50+02:00,4370
10/06/17,move,walking,2017-06-10T01:12:50+02:00,2017-06-10T01:32:46+02:00,1196
10/06/17,place,"Place in Indre By, København",2017-06-10T01:32:47+02:00,2017-06-10T02:48:56+02:00,4569
10/06/17,move,transport,2017-06-10T02:48:56+02:00,2017-06-10T03:03:45+02:00,889
10/06/17,place,"Place in Christianshavn, København",2017-06-10T03:03:46+02:00,2017-06-10T11:38:30+02:00,30884
10/06/17,move,cycling,2017-06-10T11:38:30+02:00,2017-06-10T11:51:06+02:00,756
10/06/17,place,"Place in Østerport, København",2017-06-10T11:51:07+02:00,2017-06-10T12:13:41+02:00,1354
10/06/17,move,cycling,2017-06-10T12:13:41+02:00,2017-06-10T12:34:13+02:00,1232
10/06/17,place,Place in Copenhagen,2017-06-10T12:34:14+02:00,2017-06-10T13:04:54+02:00,1840
10/06/17,move,transport,2017-06-10T13:04:54+02:00,2017-06-10T13:07:24+02:00,150
10/06/17,move,cycling,2017-06-10T13:07:24+02:00,2017-06-10T13:22:19+02:00,895
10/06/17,place,"Place in Indre By, København",2017-06-10T13:22:20+02:00,2017-06-10T13:34:10+02:00,710
10/06/17,place,"Place in Indre By, København",2017-06-10T13:34:11+02:00,2017-06-10T13:47:13+02:00,782
10/06/17,move,transport,2017-06-10T13:47:13+02:00,2017-06-10T13:57:12+02:00,599
10/06/17,place,"Place in Østerport, København",2017-06-10T13:57:13+02:00,2017-06-10T14:01:30+02:00,257
10/06/17,move,cycling,2017-06-10T14:01:30+02:00,2017-06-10T14:34:03+02:00,1953
10/06/17,place,"Place in Centrum, København",2017-06-10T14:34:04+02:00,2017-06-10T15:10:52+02:00,2208
10/06/17,move,cycling,2017-06-10T15:10:52+02:00,2017-06-10T15:19:45+02:00,533
10/06/17,place,"Place in Christianshavn, København",2017-06-10T15:19:46+02:00,2017-06-10T15:24:37+02:00,291
10/06/17,move,transport,2017-06-10T15:24:37+02:00,2017-06-10T15:29:23+02:00,286
10/06/17,place,"Place in Christianshavn, København",2017-06-10T15:29:24+02:00,2017-06-10T19:54:17+02:00,15893
10/06/17,move,cycling,2017-06-10T19:54:17+02:00,2017-06-10T20:07:03+02:00,766
10/06/17,place,"Place in Østerport, København",2017-06-10T20:07:04+02:00,2017-06-10T21:24:21+02:00,4637
10/06/17,move,transport,2017-06-10T21:24:21+02:00,2017-06-10T21:43:04+02:00,1123
10/06/17,place,"Place in Christianshavn, København",2017-06-10T21:43:05+02:00,2017-06-10T22:25:11+02:00,2526
10/06/17,place,"Place in Christianshavn, København",2017-06-10T22:25:12+02:00,2017-06-10T22:34:31+02:00,559
10/06/17,move,transport,2017-06-10T22:34:31+02:00,2017-06-10T22:44:01+02:00,570
10/06/17,place,"Place in Christianshavn, København",2017-06-10T22:44:02+02:00,2017-06-11T00:00:00+02:00,4558
